datasource,metric_label,season,jurisdiction,window_name,window_label,n_birth_cohorts,n_cohort_schedule_rows,share_receiving_ppx,median_person_activity_fractional_protection,q25_person_activity_fractional_protection,q75_person_activity_fractional_protection,mean_person_activity_fractional_protection,population_activity_weighted_protection,median_person_calendar_fractional_protection,mean_person_calendar_fractional_protection,total_activity_exposure_weight,uptake,efficacy_profile,protection_delay_days,protection_duration_days,eligibility_max_age_days,exposure_censor_age_days,birth_weight_scheme,allow_window_start_catchup
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Georgia,baseline_oct_mar,Baseline Oct-Mar,729,3648,0.0917862502057613,0.0,0.0,0.11434983247297699,0.05500410793159173,0.06647837244454353,0.0,0.05590178075362434,37.56999999999999,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Georgia,early_sep_mar,Early Sep-Mar,729,3768,0.09939941893004113,0.09376351537889145,0.0,0.13468326580316237,0.06824032719633157,0.09206778403598107,0.08726654390934845,0.06077165388356337,37.57,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Georgia,late_oct_apr,Late Oct-Apr,729,3768,0.09939941893004114,0.06306837266499878,0.0,0.11742285678668765,0.06001464328710311,0.06677683218992721,0.08486250688705234,0.06138643530212768,37.57,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Georgia,year_round,Year-round,729,4376,0.13812989218106994,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.10622444827586207,0.08702954852876169,37.56999999999999,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Hawaii,baseline_oct_mar,Baseline Oct-Mar,729,3648,0.0917862502057613,0.0,0.0,0.12341704559946223,0.05944133071606757,0.08225140556678372,0.0,0.05590178075362434,39.14999999999999,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Hawaii,early_sep_mar,Early Sep-Mar,729,3768,0.09939941893004113,0.09763644952637725,0.0,0.1393379480521184,0.0701631332897362,0.10296574146285298,0.08726654390934845,0.06077165388356337,39.15,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Hawaii,late_oct_apr,Late Oct-Apr,729,3768,0.09939941893004114,0.08124877547184,0.0,0.12654267529697838,0.06455234679151339,0.08249807210643133,0.08486250688705234,0.06138643530212768,39.150000000000006,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Hawaii,year_round,Year-round,729,4376,0.13812989218106994,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.10622444827586207,0.08702954852876169,39.15,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Idaho,baseline_oct_mar,Baseline Oct-Mar,729,3648,0.0917862502057613,0.05724204482950856,0.0,0.14347379064839225,0.06882782989707466,0.11515179040185727,0.0,0.05590178075362434,52.78,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Idaho,early_sep_mar,Early Sep-Mar,729,3768,0.09939941893004113,0.10908694093629892,0.0,0.14328671182575953,0.07435196821460216,0.12438403750041206,0.08726654390934845,0.06077165388356337,52.78,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Idaho,late_oct_apr,Late Oct-Apr,729,3768,0.09939941893004114,0.09294316371053708,0.0,0.14356943984215786,0.07334669688725878,0.11561690453612421,0.08486250688705234,0.06138643530212768,52.78,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Idaho,year_round,Year-round,729,4376,0.13812989218106994,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.10622444827586207,0.08702954852876169,52.78,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Illinois,baseline_oct_mar,Baseline Oct-Mar,729,3648,0.0917862502057613,0.0,0.0,0.13920202142127885,0.06455225974072501,0.09733852977591693,0.0,0.05590178075362434,65.11,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Illinois,early_sep_mar,Early Sep-Mar,729,3768,0.09939941893004113,0.09732082619411653,0.0,0.1427326658196021,0.07262825226113474,0.11262951916165818,0.08726654390934845,0.06077165388356337,65.11,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Illinois,late_oct_apr,Late Oct-Apr,729,3768,0.09939941893004114,0.08818843711683308,0.0,0.14034824651634234,0.06905400499706757,0.0976110784778989,0.08486250688705234,0.06138643530212768,65.11,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Illinois,year_round,Year-round,729,4376,0.13812989218106994,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.10622444827586207,0.08702954852876169,65.11,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Indiana,baseline_oct_mar,Baseline Oct-Mar,729,3648,0.0917862502057613,0.0,0.0,0.13950942934360328,0.06466006609323259,0.09781648223996389,0.0,0.05590178075362434,49.215,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Indiana,early_sep_mar,Early Sep-Mar,729,3768,0.09939941893004113,0.09126140995031903,0.0,0.1428756279665254,0.07250153898616041,0.11276776479156064,0.08726654390934845,0.06077165388356337,49.215,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Indiana,late_oct_apr,Late Oct-Apr,729,3768,0.09939941893004114,0.08444189977379621,0.0,0.1401612161333645,0.06899695385935063,0.09802461947419323,0.08486250688705234,0.06138643530212768,49.215,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Indiana,year_round,Year-round,729,4376,0.13812989218106994,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.10622444827586207,0.08702954852876169,49.215,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Iowa,baseline_oct_mar,Baseline Oct-Mar,729,3648,0.0917862502057613,0.058133785696363266,0.0,0.14179628402147948,0.06804487123209209,0.1110925986703976,0.0,0.05590178075362434,86.89000000000001,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Iowa,early_sep_mar,Early Sep-Mar,729,3768,0.09939941893004113,0.10633888929473304,0.0,0.14164554815122576,0.07388480254312614,0.12110524850503773,0.08726654390934845,0.06077165388356337,86.89,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Iowa,late_oct_apr,Late Oct-Apr,729,3768,0.09939941893004114,0.09091046546391121,0.0,0.141862697989039,0.07208532326498021,0.11143567095865048,0.08486250688705234,0.06138643530212768,86.88999999999999,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Iowa,year_round,Year-round,729,4376,0.13812989218106994,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.10622444827586207,0.08702954852876169,86.89,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Kansas,baseline_oct_mar,Baseline Oct-Mar,729,3648,0.0917862502057613,0.06739796442837838,0.0,0.14371301447558016,0.06825357484791256,0.10953157688119813,0.0,0.05590178075362434,50.75,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Kansas,early_sep_mar,Early Sep-Mar,729,3768,0.09939941893004113,0.10072078391699181,0.0,0.14328540270296783,0.07398395512795021,0.11972211087528217,0.08726654390934845,0.06077165388356337,50.75,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Kansas,late_oct_apr,Late Oct-Apr,729,3768,0.09939941893004114,0.09047744213734982,0.0,0.1437989680805237,0.07286538298541975,0.1098974976463986,0.08486250688705234,0.06138643530212768,50.75,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Kansas,year_round,Year-round,729,4376,0.13812989218106994,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.10622444827586207,0.08702954852876169,50.75000000000001,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Kentucky,baseline_oct_mar,Baseline Oct-Mar,729,3648,0.0917862502057613,0.05349791772676466,0.0,0.1400098378843379,0.06425498399112721,0.0942259186493799,0.0,0.05590178075362434,78.065,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Kentucky,early_sep_mar,Early Sep-Mar,729,3768,0.09939941893004113,0.08938081486507592,0.0,0.14281581552411438,0.07252101221073103,0.11012434749300848,0.08726654390934845,0.06077165388356337,78.065,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Kentucky,late_oct_apr,Late Oct-Apr,729,3768,0.09939941893004114,0.08421199591890757,0.0,0.14062277418505592,0.06902239834449693,0.09438172153149649,0.08486250688705234,0.06138643530212768,78.065,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Kentucky,year_round,Year-round,729,4376,0.13812989218106994,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.10622444827586207,0.08702954852876169,78.065,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Louisiana,baseline_oct_mar,Baseline Oct-Mar,729,3648,0.0917862502057613,0.0,0.0,0.1275658861954404,0.0590854954815536,0.07821932764918985,0.0,0.05590178075362434,54.30499999999999,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Louisiana,early_sep_mar,Early Sep-Mar,729,3768,0.09939941893004113,0.0913112991774066,0.0,0.14128784633094177,0.07050817393206235,0.10054667844343616,0.08726654390934845,0.06077165388356337,54.30499999999999,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Louisiana,late_oct_apr,Late Oct-Apr,729,3768,0.09939941893004114,0.07079258501542605,0.0,0.13003890325355458,0.0641720744050823,0.07841018541116081,0.08486250688705234,0.06138643530212768,54.305,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Louisiana,year_round,Year-round,729,4376,0.13812989218106994,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.10622444827586207,0.08702954852876169,54.30499999999999,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Maine,baseline_oct_mar,Baseline Oct-Mar,729,3648,0.0917862502057613,0.060105127445066776,0.0,0.14508418473077905,0.06862230671497926,0.11003644116170046,0.0,0.05590178075362434,40.95,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Maine,early_sep_mar,Early Sep-Mar,729,3768,0.09939941893004113,0.10019400464147198,0.0,0.1449172960592452,0.07480286301978022,0.12119615655394993,0.08726654390934845,0.06077165388356337,40.95000000000001,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Maine,late_oct_apr,Late Oct-Apr,729,3768,0.09939941893004114,0.086204424268938,0.0,0.1451045581419724,0.07295467734451443,0.11023935399626315,0.08486250688705234,0.06138643530212768,40.95,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Maine,year_round,Year-round,729,4376,0.13812989218106994,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.10622444827586207,0.08702954852876169,40.95,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Maryland,baseline_oct_mar,Baseline Oct-Mar,729,3648,0.0917862502057613,0.0,0.0,0.13409874739816968,0.061316765592252846,0.08623945364986507,0.0,0.05590178075362434,58.84,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Maryland,early_sep_mar,Early Sep-Mar,729,3768,0.09939941893004113,0.08706548647195943,0.0,0.14349020770038043,0.07145726408117925,0.10605068121177608,0.08726654390934845,0.06077165388356337,58.839999999999996,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Maryland,late_oct_apr,Late Oct-Apr,729,3768,0.09939941893004114,0.07715084196462883,0.0,0.13645112146381197,0.06617954856466651,0.08639969449409543,0.08486250688705234,0.06138643530212768,58.84,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Maryland,year_round,Year-round,729,4376,0.13812989218106994,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.08439750684931506,0.10622444827586207,0.08702954852876169,58.839999999999996,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Massachusetts,baseline_oct_mar,Baseline Oct-Mar,729,3648,0.0917862502057613,0.0,0.0,0.13649352735101125,0.06275197145378614,0.09076091060543513,0.0,0.05590178075362434,59.22500000000001,0.185,piecewise_linear,6,210,244,365,uniform,False
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Massachusetts,early_sep_mar,Early Sep-Mar,729,3768,0.09939941893004113,0.08925740249932353,0.0,0.14285539434328948,0.07187305867076141,0.10846320508846086,0.08726654390934845,0.06077165388356337,59.224999999999994,0.185,piecewise_linear,6,210,244,365,uniform,False
