datasource,metric_label,season,jurisdiction,scenario_id,scenario_label,baseline_population_activity_weighted_protection,early_population_activity_weighted_protection,infant_population_under1,age_desc,population_year,population_source,population_source_url,incremental_population_activity_weighted_protection,baseline_hospitalization_risk_per_infant_season,baseline_hospitalization_risk_per_1000_infants,comparison_window_name,comparison_window_label,baseline_window_name,baseline_window_label,hospitalization_burden_source,population_source_note,hospitalizations_averted_early_vs_baseline,hospitalizations_averted_vs_baseline,hospitalizations_averted_per_100k_infants
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,New Jersey,uptake_100,Uptake 100%; otherwise reference,0.4902354920482235,0.5915493737027848,102477,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.10131388165456134,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",122.24393150562335,122.24393150562335,119.2891395197199
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,New Mexico,uptake_100,Uptake 100%; otherwise reference,0.58197006929658,0.6488344228513054,20589,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.06686435355472542,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",16.20921022239475,16.20921022239475,78.72752548639929
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,New York,uptake_100,Uptake 100%; otherwise reference,0.52434086415961,0.6108970918311601,209673,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.08655622767155013,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",213.6843817824023,213.6843817824023,101.91316086592091
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,North Carolina,uptake_100,Uptake 100%; otherwise reference,0.5081329797281136,0.6018920080666061,120602,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.09375902833849259,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",133.13724285866178,133.13724285866178,110.39389301890665
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,North Dakota,uptake_100,Uptake 100%; otherwise reference,0.6246251397178946,0.6753477275785765,9626,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.050722587860681956,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",5.748826627336756,5.748826627336756,59.72186398646121
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Ohio,uptake_100,Uptake 100%; otherwise reference,0.5599903697598454,0.6319129209235191,128059,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.07192255116367374,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",108.44440268211346,108.44440268211346,84.68315595320398
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Oklahoma,uptake_100,Uptake 100%; otherwise reference,0.5579011260530363,0.6320349956226948,47714,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.0741338695696585,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",41.648028391003685,41.648028391003685,87.28680972252103
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Oregon,uptake_100,Uptake 100%; otherwise reference,0.5874105167899033,0.6504247711420377,38904,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.06301425435213437,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",28.864564485888316,28.864564485888316,74.19433602171581
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Pennsylvania,uptake_100,Uptake 100%; otherwise reference,0.5404744216123408,0.6205880181703918,128878,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.08011359655805095,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",121.56735506785625,121.56735506785625,94.32746866637925
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Rhode Island,uptake_100,Uptake 100%; otherwise reference,0.5138016205669562,0.6023888460572282,10018,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.08858722549027198,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",10.449224940656913,10.449224940656913,104.30450130422155
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,South Carolina,uptake_100,Uptake 100%; otherwise reference,0.4355991408735653,0.55770992909602,57279,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.12211078822245469,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",82.35337704474846,82.35337704474846,143.77586383272833
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,South Dakota,uptake_100,Uptake 100%; otherwise reference,0.6560013912668535,0.6935433947686639,11434,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.03754200350181036,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",5.054143689149345,5.054143689149345,44.2027609685967
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Tennessee,uptake_100,Uptake 100%; otherwise reference,0.4519942741237264,0.5666071499304411,81959,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.11461287580671475,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",110.60175329090377,110.60175329090377,134.94766077051182
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Texas,uptake_100,Uptake 100%; otherwise reference,0.44014743076133545,0.5566362357047762,389814,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.11648880494344072,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",534.6549271103663,534.6549271103663,137.15642001322846
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Utah,uptake_100,Uptake 100%; otherwise reference,0.6219079333485628,0.678572459759635,45759,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.056664526411072225,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",30.52950335322724,30.52950335322724,66.71803001207904
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Vermont,uptake_100,Uptake 100%; otherwise reference,0.616459156357962,0.6738714249664547,5112,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.05741226860849269,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",3.4556321367433025,3.4556321367433025,67.59843772972032
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Virginia,uptake_100,Uptake 100%; otherwise reference,0.4553915066573269,0.5695976779606386,95290,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.11420617130331173,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",128.13531776290603,128.13531776290603,134.4687981560563
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Washington,uptake_100,Uptake 100%; otherwise reference,0.5758721052077987,0.6437493623252618,82456,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.06787725711746306,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",65.89895054663633,65.89895054663633,79.92013988871197
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,West Virginia,uptake_100,Uptake 100%; otherwise reference,0.5761265293155018,0.6427153664301771,17135,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.06658883711467534,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",13.434375728243939,13.434375728243939,78.40312651440875
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Wisconsin,uptake_100,Uptake 100%; otherwise reference,0.6034540615544571,0.6626583971888943,59547,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.059204335634437166,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",41.50929424825529,41.50929424825529,69.70845592264142
nssp,"RSV ED visit percentage of total ED visits, all ages",2023-2024,Wyoming,uptake_100,Uptake 100%; otherwise reference,0.6308180539385957,0.6753862052812359,5847,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.04456815134264025,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",3.0682423850919065,3.0682423850919065,52.47549829129309
nssp,"RSV ED visit percentage of total ED visits, all ages",2024-2025,Alabama,uptake_100,Uptake 100%; otherwise reference,0.5245732490850453,0.6045711988083724,57885,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.07999794972332708,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",54.522636088964234,54.522636088964234,94.19130360018006
nssp,"RSV ED visit percentage of total ED visits, all ages",2024-2025,Alaska,uptake_100,Uptake 100%; otherwise reference,0.5932790434407333,0.6532814342126615,9224,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.06000239077192815,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",6.516581036969523,6.516581036969523,70.64810317616569
nssp,"RSV ED visit percentage of total ED visits, all ages",2024-2025,Arizona,uptake_100,Uptake 100%; otherwise reference,0.6505366050604008,0.6991788680733225,78075,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.04864226301292174,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",44.715461312807804,44.715461312807804,57.27244484509485
nssp,"RSV ED visit percentage of total ED visits, all ages",2024-2025,Arkansas,uptake_100,Uptake 100%; otherwise reference,0.5877385551600866,0.6486004358333062,35297,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.060861880673219626,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",25.293860216435984,25.293860216435984,71.66008503962372
nssp,"RSV ED visit percentage of total ED visits, all ages",2024-2025,California,uptake_100,Uptake 100%; otherwise reference,0.617947866714541,0.6717979770289337,415125,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.053850110314392685,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",263.2070010477478,263.2070010477478,63.404276072929314
nssp,"RSV ED visit percentage of total ED visits, all ages",2024-2025,Colorado,uptake_100,Uptake 100%; otherwise reference,0.6585511032040613,0.6996529916077809,62168,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.041101888403719644,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",30.085734781545263,30.085734781545263,48.39424588461148
nssp,"RSV ED visit percentage of total ED visits, all ages",2024-2025,Connecticut,uptake_100,Uptake 100%; otherwise reference,0.5767559886967623,0.6414812803196452,34935,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.06472529162288299,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",26.623595998165268,26.623595998165268,76.20894804112
nssp,"RSV ED visit percentage of total ED visits, all ages",2024-2025,Delaware,uptake_100,Uptake 100%; otherwise reference,0.5661522462511164,0.6324951157706363,10745,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.06634286951951995,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",8.39329761513442,8.39329761513442,78.11351898682568
nssp,"RSV ED visit percentage of total ED visits, all ages",2024-2025,District of Columbia,uptake_100,Uptake 100%; otherwise reference,0.558996400992741,0.628465134554974,7791,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.06946873356223304,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",6.372568859058892,6.372568859058892,81.79397842457826
nssp,"RSV ED visit percentage of total ED visits, all ages",2024-2025,Florida,uptake_100,Uptake 100%; otherwise reference,0.4867599575382305,0.5782101552588083,224670,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.09145019772057777,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",241.9143802179451,241.9143802179451,107.67542627762725
nssp,"RSV ED visit percentage of total ED visits, all ages",2024-2025,Georgia,uptake_100,Uptake 100%; otherwise reference,0.5095978866370314,0.5993789901360024,125156,Age under 1 year,2023,"U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex","https://api.census.gov/data/2023/pep/charv?get=NAME,POP,AGE_DESC,YEAR&for=state:*&YEAR=2023&AGE=0001&SEX=0",0.08978110349897095,0.011774214704994403,11.774214704994403,extended_sep_apr,Extended Sep-Apr,baseline_oct_mar,Baseline Oct-Mar,"Pelletier et al. JAMA Network Open 2025 untreated infants: 2,535 RSV-associated hospitalizations among 215,301 untreated infants.","U.S. Census Bureau Population Estimates Program, Vintage 2023 Annual Resident Population Estimates by Single Year of Age and Sex, age under 1 year.",132.30265654131753,132.30265654131753,105.71019890482083
