datasource,metric_label,season,jurisdiction,window_name,window_label,n_birth_cohorts,n_cohort_schedule_rows,share_receiving_ppx,median_person_activity_fractional_protection,q25_person_activity_fractional_protection,q75_person_activity_fractional_protection,mean_person_activity_fractional_protection,population_activity_weighted_protection,median_person_calendar_fractional_protection,mean_person_calendar_fractional_protection,total_activity_exposure_weight,uptake,efficacy_profile,protection_delay_days,protection_duration_days,eligibility_max_age_days,exposure_censor_age_days,birth_weight_scheme,allow_window_start_catchup
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Illinois,early_sep_mar,Early Sep-Mar,480,2768,0.15057745083333332,0.14263755191674624,0.10634963415410069,0.1465214551960533,0.11055253525548416,0.1397651655706662,0.11124850931445605,0.09138075542502797,4627.318681318682,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Illinois,extended_sep_apr,Extended Sep-Apr,480,2868,0.16140573208333328,0.1426636822520168,0.10763158703847592,0.1465214551960533,0.11379190464571795,0.1401759626661983,0.11124850931445605,0.09518194341379597,4627.318681318682,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Illinois,late_oct_apr,Late Oct-Apr,480,2748,0.1498432320833333,0.13919318349140375,0.078702093582574,0.1465946324815385,0.1064700060812631,0.14004404541601853,0.09909333515881709,0.08447045988313373,4627.318681318681,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Indiana,baseline_oct_mar,Baseline Oct-Mar,480,2648,0.1390149508333333,0.1370183381430988,0.04259879120879121,0.14543913612394138,0.10129967341171621,0.1372738008015886,0.0833457247706422,0.08066927189436571,2898.0769230769233,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Indiana,early_sep_mar,Early Sep-Mar,480,2768,0.15057745083333332,0.14090418826645604,0.10177617814685314,0.14544618272729842,0.1093112751361724,0.1386199025141007,0.11124850931445605,0.09138075542502797,2898.076923076923,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Indiana,extended_sep_apr,Extended Sep-Apr,480,2868,0.16140573208333328,0.14092730753405616,0.10536727866013987,0.14544618272729842,0.11297229961448765,0.13906997414709057,0.11124850931445605,0.09518194341379597,2898.076923076923,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Indiana,late_oct_apr,Late Oct-Apr,480,2748,0.1498432320833333,0.13739254593584554,0.08078173977318018,0.14543913612394138,0.10496069789003146,0.1377238724345785,0.09909333515881709,0.08447045988313373,2898.076923076923,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Iowa,baseline_oct_mar,Baseline Oct-Mar,480,2648,0.1390149508333333,0.14134285478727543,0.03897415428184151,0.14683386436143667,0.10181587108524927,0.1396160609478065,0.0833457247706422,0.08066927189436571,1729.5201465201467,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Iowa,early_sep_mar,Early Sep-Mar,480,2768,0.15057745083333332,0.14025107653094565,0.08264715098549184,0.14572001670211876,0.10685075162634138,0.13909973548362098,0.11124850931445605,0.09138075542502797,1729.5201465201467,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Iowa,extended_sep_apr,Extended Sep-Apr,480,2868,0.16140573208333328,0.14025107653094565,0.0866565618227926,0.14572001670211876,0.11016631481887217,0.1395591016545996,0.11124850931445605,0.09518194341379597,1729.5201465201467,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Iowa,late_oct_apr,Late Oct-Apr,480,2748,0.1498432320833333,0.14134285478727543,0.07629349957734573,0.14683386436143667,0.10513143427778004,0.14007542711878504,0.09909333515881709,0.08447045988313373,1729.5201465201467,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Kansas,baseline_oct_mar,Baseline Oct-Mar,480,2648,0.1390149508333333,0.14060102283653847,0.03671031809496851,0.14682126800986953,0.10300360103494785,0.14002399697030582,0.0833457247706422,0.08066927189436571,1260.1538461538462,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Kansas,early_sep_mar,Early Sep-Mar,480,2768,0.15057745083333332,0.14238256515645265,0.10136152283011106,0.1465354720983536,0.11020541288028948,0.13999496388257443,0.11124850931445605,0.09138075542502797,1260.1538461538462,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Kansas,extended_sep_apr,Extended Sep-Apr,480,2868,0.16140573208333328,0.14238256515645265,0.1050306874795863,0.1465354720983536,0.11311500416990515,0.14032070504939606,0.11124850931445605,0.09518194341379597,1260.1538461538462,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Kansas,late_oct_apr,Late Oct-Apr,480,2748,0.1498432320833333,0.14060102283653847,0.06882294067556059,0.14682126800986953,0.10591319232456352,0.14034973813712745,0.09909333515881709,0.08447045988313373,1260.1538461538462,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Kentucky,baseline_oct_mar,Baseline Oct-Mar,480,2648,0.1390149508333333,0.13024245077816665,0.04074554587339744,0.1446776894423224,0.09962182245161308,0.13404951195679837,0.0833457247706422,0.08066927189436571,1484.8223443223442,0.185,piecewise_linear,6,210,244,244,uniform,False
