window_name,season,jurisdiction,total_burden,inside_burden,coverage,missed_fraction,metric_label
baseline_oct_mar,2023-2024,Alabama,17.94,16.219999999999995,0.9041248606465995,0.09587513935340053,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Alabama,17.94,17.099999999999998,0.9531772575250834,0.04682274247491658,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Alabama,17.94,16.449999999999992,0.9169453734671121,0.08305462653288787,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Alaska,22.770000000000003,21.409999999999997,0.9402722880983748,0.05972771190162518,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Alaska,22.770000000000003,21.67,0.9516908212560385,0.048309178743961456,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Alaska,22.770000000000003,21.929999999999996,0.9631093544137019,0.036890645586298065,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Arizona,11.549999999999999,10.829999999999998,0.9376623376623376,0.06233766233766236,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Arizona,11.549999999999999,10.999999999999998,0.9523809523809523,0.04761904761904767,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Arizona,11.549999999999999,11.079999999999998,0.9593073593073592,0.04069264069264078,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Arkansas,23.630000000000003,22.65,0.9585272958104103,0.041472704189589704,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Arkansas,23.630000000000003,22.929999999999996,0.9703766398645787,0.02962336013542133,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Arkansas,23.630000000000003,22.82,0.9657215404147269,0.03427845958527309,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,California,10.93,10.379999999999999,0.94967978042086,0.05032021957914001,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,California,10.93,10.570000000000002,0.9670631290027449,0.03293687099725506,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,California,10.93,10.549999999999999,0.9652333028362304,0.03476669716376957,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Colorado,13.379999999999999,12.61,0.9424514200298953,0.05754857997010465,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Colorado,13.379999999999999,12.699999999999998,0.9491778774289984,0.050822122571001604,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Colorado,13.379999999999999,13.01,0.9723467862481316,0.027653213751868355,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Connecticut,9.03,8.799999999999999,0.9745293466223698,0.025470653377630215,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Connecticut,9.03,8.910000000000002,0.9867109634551497,0.013289036544850252,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Connecticut,9.03,8.859999999999998,0.981173864894795,0.018826135105205033,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Delaware,22.47,21.169999999999998,0.9421450823319982,0.05785491766800177,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Delaware,22.47,21.790000000000003,0.9697374276813531,0.03026257231864693,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Delaware,22.47,21.45,0.9546061415220294,0.04539385847797062,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,District of Columbia,19.92,17.87,0.8970883534136546,0.10291164658634544,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,District of Columbia,19.92,19.070000000000004,0.9573293172690764,0.04267068273092356,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,District of Columbia,19.92,18.050000000000004,0.906124497991968,0.09387550200803196,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Florida,13.729999999999997,10.31,0.7509104151493083,0.24908958485069166,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Florida,13.729999999999997,12.03,0.8761835396941007,0.12381646030589932,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Florida,13.729999999999997,10.520000000000001,0.7662053896576841,0.23379461034231586,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Georgia,10.76,8.800000000000002,0.817843866171004,0.18215613382899598,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Georgia,10.76,10.01,0.9302973977695167,0.0697026022304833,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Georgia,10.76,8.970000000000002,0.8336431226765801,0.16635687732341986,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Hawaii,11.219999999999997,10.010000000000002,0.8921568627450984,0.10784313725490158,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Hawaii,11.219999999999997,10.550000000000002,0.9402852049910878,0.05971479500891219,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Hawaii,11.219999999999997,10.120000000000001,0.9019607843137258,0.09803921568627416,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Idaho,15.08,13.989999999999998,0.9277188328912466,0.07228116710875343,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Idaho,15.08,14.069999999999999,0.933023872679045,0.06697612732095504,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Idaho,15.08,14.549999999999997,0.9648541114058353,0.035145888594164676,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Illinois,18.62,17.41,0.9350161117078409,0.06498388829215906,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Illinois,18.62,17.759999999999998,0.9538131041890439,0.04618689581095614,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Illinois,18.62,17.82,0.9570354457572502,0.04296455424274981,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Indiana,14.069999999999999,13.219999999999999,0.939587775408671,0.060412224591329,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Indiana,14.069999999999999,13.500000000000002,0.9594882729211089,0.04051172707889106,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Indiana,14.069999999999999,13.509999999999998,0.9601990049751243,0.03980099502487566,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Iowa,24.860000000000003,22.75,0.9151246983105389,0.08487530168946111,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Iowa,24.860000000000003,23.049999999999997,0.9271922767497986,0.07280772325020135,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Iowa,24.860000000000003,23.81,0.9577634754625903,0.04223652453740967,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Kansas,14.499999999999998,13.55,0.9344827586206899,0.06551724137931014,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Kansas,14.499999999999998,13.659999999999998,0.9420689655172414,0.0579310344827586,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Kansas,14.499999999999998,13.97,0.9634482758620692,0.03655172413793084,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Kentucky,22.330000000000002,21.03,0.941782355575459,0.058217644424541026,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Kentucky,22.330000000000002,21.56,0.9655172413793102,0.034482758620689835,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Kentucky,22.330000000000002,21.26,0.9520824003582624,0.047917599641737585,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Louisiana,15.549999999999999,14.040000000000001,0.9028938906752413,0.09710610932475872,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Louisiana,15.549999999999999,14.860000000000001,0.9556270096463024,0.04437299035369757,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Louisiana,15.549999999999999,14.17,0.9112540192926045,0.08874598070739548,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Maine,11.7,11.239999999999998,0.9606837606837606,0.0393162393162394,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Maine,11.7,11.299999999999999,0.9658119658119658,0.03418803418803418,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Maine,11.7,11.479999999999997,0.981196581196581,0.01880341880341896,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Maryland,16.820000000000004,15.8,0.9393579072532697,0.06064209274673027,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Maryland,16.820000000000004,16.28,0.9678953626634957,0.03210463733650426,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Maryland,16.820000000000004,15.959999999999999,0.9488703923900116,0.051129607609988414,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Massachusetts,16.930000000000003,15.88,0.9379799173065563,0.06202008269344372,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Massachusetts,16.930000000000003,16.36,0.9663319551092733,0.03366804489072672,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Massachusetts,16.930000000000003,16.1,0.9509746012994683,0.049025398700531686,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Michigan,13.68,13.049999999999999,0.9539473684210525,0.046052631578947456,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Michigan,13.68,13.170000000000002,0.9627192982456142,0.0372807017543858,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Michigan,13.68,13.35,0.9758771929824561,0.02412280701754388,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Minnesota,23.250000000000004,22.000000000000004,0.946236559139785,0.053763440860215006,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Minnesota,23.250000000000004,22.12,0.9513978494623655,0.0486021505376345,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Minnesota,23.250000000000004,22.680000000000003,0.9754838709677419,0.024516129032258083,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Mississippi,15.290000000000001,12.92,0.8449967298888161,0.15500327011118387,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Mississippi,15.290000000000001,14.37,0.9398299542184433,0.060170045781556714,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Mississippi,15.290000000000001,13.069999999999997,0.8548070634401567,0.14519293655984333,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Missouri,3.3699999999999997,3.36,0.9970326409495549,0.0029673590504450953,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Missouri,3.3699999999999997,3.3599999999999994,0.9970326409495548,0.0029673590504452063,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Missouri,3.3699999999999997,3.3699999999999997,1.0,0.0,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Montana,15.66,13.879999999999999,0.8863346104725415,0.11366538952745853,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Montana,15.66,13.95,0.8908045977011494,0.10919540229885061,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Montana,15.66,15.03,0.9597701149425287,0.04022988505747127,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Nebraska,12.969999999999999,11.979999999999999,0.9236700077101002,0.07632999228989978,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Nebraska,12.969999999999999,12.069999999999999,0.930609097918273,0.06939090208172705,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Nebraska,12.969999999999999,12.519999999999998,0.9653045489591364,0.03469545104086358,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Nevada,12.139999999999999,11.479999999999999,0.9456342668863261,0.054365733113673875,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Nevada,12.139999999999999,11.62,0.9571663920922571,0.04283360790774293,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Nevada,12.139999999999999,11.709999999999999,0.9645799011532126,0.03542009884678743,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,New Hampshire,14.07,13.459999999999999,0.9566453447050461,0.04335465529495386,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,New Hampshire,14.07,13.660000000000002,0.970859985785359,0.029140014214640964,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,New Hampshire,14.07,13.76,0.9779673063255152,0.022032693674484793,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,New Jersey,10.78,10.14,0.940630797773655,0.05936920222634501,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,New Jersey,10.78,10.410000000000002,0.9656771799628945,0.03432282003710552,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,New Jersey,10.78,10.28,0.9536178107606679,0.04638218923933213,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,New Mexico,26.080000000000005,25.17,0.96510736196319,0.034892638036809975,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,New Mexico,26.080000000000005,25.39,0.9735429447852759,0.02645705521472408,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,New Mexico,26.080000000000005,25.630000000000003,0.982745398773006,0.01725460122699396,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,New York,10.92,10.38,0.9505494505494506,0.049450549450549386,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,New York,10.92,10.549999999999999,0.966117216117216,0.033882783882783984,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,New York,10.92,10.53,0.9642857142857142,0.03571428571428581,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,North Carolina,18.350000000000005,17.42,0.9493188010899181,0.05068119891008194,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,North Carolina,18.350000000000005,17.770000000000003,0.968392370572207,0.03160762942779305,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,North Carolina,18.350000000000005,17.64,0.9613079019073567,0.03869209809264329,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,North Dakota,14.16,12.66,0.8940677966101694,0.10593220338983056,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,North Dakota,14.16,12.91,0.911723163841808,0.08827683615819204,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,North Dakota,14.16,13.38,0.9449152542372882,0.05508474576271183,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Ohio,9.95,9.469999999999999,0.9517587939698492,0.04824120603015081,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Ohio,9.95,9.589999999999998,0.9638190954773868,0.036180904522613244,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Ohio,9.95,9.669999999999998,0.971859296482412,0.028140703517588017,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Oklahoma,17.510000000000005,16.82,0.9605939463163904,0.03940605368360961,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Oklahoma,17.510000000000005,16.99,0.970302684180468,0.029697315819532055,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Oklahoma,17.510000000000005,17.11,0.9771559109080522,0.022844089091947795,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Oregon,12.699999999999998,11.959999999999999,0.941732283464567,0.058267716535432945,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Oregon,12.699999999999998,12.100000000000001,0.9527559055118113,0.04724409448818867,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Oregon,12.699999999999998,12.309999999999999,0.9692913385826772,0.030708661417322758,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Pennsylvania,12.44,12.010000000000002,0.9654340836012864,0.03456591639871365,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Pennsylvania,12.44,12.13,0.9750803858520901,0.024919614147909885,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Pennsylvania,12.44,12.149999999999999,0.9766881028938906,0.02331189710610937,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Rhode Island,11.75,11.260000000000002,0.9582978723404256,0.04170212765957437,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Rhode Island,11.75,11.489999999999998,0.9778723404255317,0.022127659574468272,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Rhode Island,11.75,11.35,0.9659574468085106,0.03404255319148941,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,South Carolina,13.96,12.53,0.89756446991404,0.10243553008595996,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,South Carolina,13.96,13.35,0.9563037249283667,0.04369627507163332,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,South Carolina,13.96,12.69,0.909025787965616,0.09097421203438405,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,South Dakota,19.2,16.9,0.8802083333333333,0.11979166666666674,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,South Dakota,19.2,16.9,0.8802083333333333,0.11979166666666674,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,South Dakota,19.2,18.52,0.9645833333333333,0.03541666666666665,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Tennessee,19.46,17.520000000000003,0.9003083247687566,0.09969167523124345,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Tennessee,19.46,18.460000000000004,0.9486125385405962,0.05138746145940376,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Tennessee,19.46,17.810000000000002,0.9152106885919836,0.08478931140801638,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Texas,18.49,16.41,0.887506760411033,0.11249323958896695,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Texas,18.49,17.299999999999997,0.9356408869659274,0.0643591130340726,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Texas,18.49,16.64,0.8999459167117362,0.10005408328826382,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Utah,18.220000000000006,17.31,0.9500548847420414,0.04994511525795864,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Utah,18.220000000000006,17.47,0.9588364434687153,0.04116355653128467,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Utah,18.220000000000006,17.779999999999998,0.9758507135016461,0.024149286498353906,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Vermont,20.48,19.66,0.9599609375,0.0400390625,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Vermont,20.48,19.720000000000002,0.9628906250000001,0.03710937499999989,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Vermont,20.48,20.18,0.9853515625,0.0146484375,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Virginia,12.809999999999999,11.74,0.9164715066354412,0.08352849336455881,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Virginia,12.809999999999999,12.28,0.9586260733801718,0.041373926619828194,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Virginia,12.809999999999999,11.879999999999999,0.927400468384075,0.07259953161592503,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Washington,16.460000000000004,15.8,0.9599027946537058,0.04009720534629424,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Washington,16.460000000000004,15.899999999999997,0.9659781287970833,0.034021871202916665,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Washington,16.460000000000004,16.09,0.9775212636695015,0.02247873633049846,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,West Virginia,28.84,27.730000000000008,0.9615117891816923,0.03848821081830767,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,West Virginia,28.84,27.930000000000003,0.9684466019417477,0.0315533980582523,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,West Virginia,28.84,28.160000000000004,0.9764216366158115,0.023578363384188505,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Wisconsin,16.610000000000003,15.739999999999998,0.9476219145093314,0.05237808549066858,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Wisconsin,16.610000000000003,15.809999999999999,0.9518362432269715,0.04816375677302853,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Wisconsin,16.610000000000003,16.229999999999993,0.977122215532811,0.022877784467189022,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2023-2024,Wyoming,16.61,14.469999999999999,0.8711619506321493,0.1288380493678507,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2023-2024,Wyoming,16.61,14.730000000000002,0.8868151715833836,0.11318482841661637,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2023-2024,Wyoming,16.61,15.44,0.9295605057194462,0.07043949428055385,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Alabama,16.770000000000003,15.16,0.9039952295766248,0.09600477042337519,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Alabama,16.770000000000003,15.479999999999999,0.9230769230769228,0.0769230769230772,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Alabama,16.770000000000003,15.579999999999998,0.929039952295766,0.07096004770423403,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Alaska,20.41,18.88,0.9250367466927976,0.07496325330720244,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Alaska,20.41,19.28,0.9446349828515435,0.05536501714845654,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Alaska,20.41,19.529999999999998,0.9568838804507593,0.04311611954924066,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Arizona,8.43,7.8100000000000005,0.9264531435349942,0.0735468564650058,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Arizona,8.43,7.8500000000000005,0.9311981020166075,0.06880189798339253,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Arizona,8.43,8.180000000000001,0.9703440094899172,0.02965599051008283,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Arkansas,19.170000000000005,17.98,0.9379238393322898,0.062076160667710156,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Arkansas,19.170000000000005,18.130000000000003,0.9457485654668752,0.054251434533124754,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Arkansas,19.170000000000005,18.369999999999997,0.9582681272822114,0.041731872717788554,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,California,8.54,7.869999999999999,0.9215456674473068,0.07845433255269318,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,California,8.54,7.920000000000001,0.9274004683840751,0.07259953161592492,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,California,8.54,8.22,0.962529274004684,0.03747072599531598,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Colorado,12.51,11.219999999999999,0.8968824940047961,0.10311750599520386,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Colorado,12.51,11.26,0.9000799360511591,0.0999200639488409,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Colorado,12.51,12.059999999999997,0.964028776978417,0.035971223021582954,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Connecticut,9.059999999999999,8.59,0.9481236203090508,0.05187637969094916,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Connecticut,9.059999999999999,8.63,0.9525386313465786,0.04746136865342143,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Connecticut,9.059999999999999,8.790000000000001,0.970198675496689,0.029801324503310966,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Delaware,21.64,20.4,0.9426987060998151,0.0573012939001849,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Delaware,21.64,20.669999999999995,0.9551756007393712,0.044824399260628756,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Delaware,21.64,20.89,0.9653419593345656,0.03465804066543443,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,District of Columbia,14.919999999999998,14.309999999999999,0.9591152815013405,0.04088471849865949,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,District of Columbia,14.919999999999998,14.459999999999999,0.9691689008042896,0.030831099195710365,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,District of Columbia,14.919999999999998,14.459999999999997,0.9691689008042895,0.030831099195710476,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Florida,13.280000000000001,11.18,0.841867469879518,0.158132530120482,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Florida,13.280000000000001,11.760000000000002,0.8855421686746988,0.11445783132530118,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Florida,13.280000000000001,11.599999999999998,0.8734939759036142,0.12650602409638578,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Georgia,11.2,10.400000000000002,0.9285714285714288,0.07142857142857117,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Georgia,11.2,10.63,0.949107142857143,0.05089285714285696,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Georgia,11.2,10.620000000000001,0.9482142857142859,0.0517857142857141,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Hawaii,12.379999999999999,10.620000000000001,0.8578352180936997,0.14216478190630033,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2024-2025,Hawaii,12.379999999999999,10.950000000000001,0.8844911147011311,0.11550888529886894,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2024-2025,Hawaii,12.379999999999999,11.15,0.9006462035541196,0.09935379644588038,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2024-2025,Idaho,15.429999999999996,13.78,0.8930654569021389,0.1069345430978611,"RSV ED visit percentage of total ED visits, all ages"
