week_end,jurisdiction,rsv_ped_total,rsv_total,rsv_ped_0_4,season,in_fixed_window,state_abbrev,hhs_region,is_southeast,is_comparator
2025-07-05,Oregon,0.0,0.0,0.0,2025-2026,False,OR,10,False,False
2025-07-05,Pennsylvania,0.0,22.0,0.0,2025-2026,False,PA,3,False,False
2025-07-05,Alabama,1.0,3.0,1.0,2025-2026,False,AL,4,True,False
2025-07-05,Wisconsin,1.0,5.0,1.0,2025-2026,False,WI,5,False,False
2025-07-05,Indiana,0.0,1.0,0.0,2025-2026,False,IN,5,False,False
2025-07-05,North Carolina,3.0,14.0,3.0,2025-2026,False,NC,4,True,False
2025-07-05,Oklahoma,0.0,1.0,0.0,2025-2026,False,OK,6,False,False
2025-07-05,Arizona,0.0,1.0,0.0,2025-2026,False,AZ,9,False,False
2025-07-05,Missouri,1.0,2.0,1.0,2025-2026,False,MO,7,False,False
2025-07-05,Connecticut,0.0,2.0,0.0,2025-2026,False,CT,1,False,False
2025-07-05,Iowa,0.0,1.0,0.0,2025-2026,False,IA,7,False,False
2025-07-05,Ohio,1.0,4.0,1.0,2025-2026,False,OH,5,False,False
2025-07-05,Louisiana,2.0,4.0,2.0,2025-2026,False,LA,6,True,False
2025-07-05,Rhode Island,0.0,0.0,0.0,2025-2026,False,RI,1,False,False
2025-07-05,Idaho,0.0,0.0,0.0,2025-2026,False,ID,10,False,False
2025-07-05,Minnesota,3.0,3.0,3.0,2025-2026,False,MN,5,False,True
2025-07-05,Nebraska,0.0,1.0,0.0,2025-2026,False,NE,7,False,False
2025-07-05,Nevada,0.0,0.0,0.0,2025-2026,False,NV,9,False,False
2025-07-05,South Dakota,0.0,0.0,0.0,2025-2026,False,SD,8,False,False
2025-07-05,Wyoming,0.0,0.0,0.0,2025-2026,False,WY,8,False,False
2025-07-05,Kansas,0.0,0.0,0.0,2025-2026,False,KS,7,False,False
2025-07-05,New Hampshire,0.0,0.0,0.0,2025-2026,False,NH,1,False,False
2025-07-05,West Virginia,0.0,1.0,0.0,2025-2026,False,WV,3,False,False
2025-07-05,New York,10.0,16.0,10.0,2025-2026,False,NY,2,False,True
2025-07-05,South Carolina,3.0,3.0,3.0,2025-2026,False,SC,4,True,False
2025-07-05,Texas,12.0,19.0,10.0,2025-2026,False,TX,6,False,False
2025-07-05,Illinois,1.0,3.0,1.0,2025-2026,False,IL,5,False,False
2025-07-05,Massachusetts,3.0,14.0,1.0,2025-2026,False,MA,1,False,False
2025-07-05,Georgia,2.0,6.0,2.0,2025-2026,False,GA,4,True,False
2025-07-05,Utah,1.0,1.0,1.0,2025-2026,False,UT,8,False,False
2025-07-05,Vermont,0.0,0.0,0.0,2025-2026,False,VT,1,False,False
2025-07-05,Hawaii,1.0,1.0,1.0,2025-2026,False,HI,9,False,False
2025-07-05,Maryland,1.0,5.0,1.0,2025-2026,False,MD,3,False,False
2025-07-05,Mississippi,0.0,0.0,0.0,2025-2026,False,MS,4,True,False
2025-07-05,Colorado,1.0,2.0,1.0,2025-2026,False,CO,8,False,False
2025-07-05,New Jersey,0.0,3.0,0.0,2025-2026,False,NJ,2,False,False
2025-07-05,Alaska,0.0,0.0,0.0,2025-2026,False,AK,10,False,False
2025-07-05,Kentucky,1.0,3.0,1.0,2025-2026,False,KY,4,False,False
2025-07-12,California,3.0,10.0,3.0,2025-2026,False,CA,9,False,False
2025-07-12,Delaware,0.0,0.0,0.0,2025-2026,False,DE,3,False,False
2025-07-12,Florida,37.0,77.0,36.0,2025-2026,False,FL,4,False,False
2025-07-12,Montana,0.0,0.0,0.0,2025-2026,False,MT,8,False,False
2025-07-12,New Mexico,0.0,1.0,0.0,2025-2026,False,NM,6,False,False
2025-07-12,Virginia,1.0,3.0,1.0,2025-2026,False,VA,3,False,False
2025-07-12,Washington,1.0,1.0,1.0,2025-2026,False,WA,10,False,False
2025-07-12,Tennessee,0.0,1.0,0.0,2025-2026,False,TN,4,True,False
2025-07-12,District of Columbia,0.0,0.0,0.0,2025-2026,False,DC,3,False,False
2025-07-12,North Dakota,1.0,1.0,1.0,2025-2026,False,ND,8,False,False
2025-07-12,Arkansas,0.0,0.0,0.0,2025-2026,False,AR,6,True,False
2025-07-12,Maine,0.0,0.0,0.0,2025-2026,False,ME,1,False,False
2025-07-12,Michigan,0.0,2.0,0.0,2025-2026,False,MI,5,False,False
2025-07-12,Oregon,0.0,0.0,0.0,2025-2026,False,OR,10,False,False
2025-07-12,Pennsylvania,1.0,38.0,1.0,2025-2026,False,PA,3,False,False
2025-07-12,Alabama,4.0,7.0,4.0,2025-2026,False,AL,4,True,False
2025-07-12,Wisconsin,1.0,1.0,1.0,2025-2026,False,WI,5,False,False
2025-07-12,Indiana,1.0,1.0,0.0,2025-2026,False,IN,5,False,False
2025-07-12,North Carolina,4.0,8.0,4.0,2025-2026,False,NC,4,True,False
2025-07-12,Oklahoma,0.0,0.0,0.0,2025-2026,False,OK,6,False,False
2025-07-12,Arizona,0.0,1.0,0.0,2025-2026,False,AZ,9,False,False
2025-07-12,Missouri,0.0,1.0,0.0,2025-2026,False,MO,7,False,False
2025-07-12,Connecticut,0.0,1.0,0.0,2025-2026,False,CT,1,False,False
2025-07-12,Iowa,0.0,1.0,0.0,2025-2026,False,IA,7,False,False
2025-07-12,Ohio,4.0,7.0,4.0,2025-2026,False,OH,5,False,False
2025-07-12,Louisiana,2.0,5.0,2.0,2025-2026,False,LA,6,True,False
2025-07-12,Rhode Island,0.0,0.0,0.0,2025-2026,False,RI,1,False,False
2025-07-12,Idaho,0.0,0.0,0.0,2025-2026,False,ID,10,False,False
2025-07-12,Minnesota,1.0,1.0,1.0,2025-2026,False,MN,5,False,True
2025-07-12,Nebraska,0.0,0.0,0.0,2025-2026,False,NE,7,False,False
2025-07-12,Nevada,0.0,0.0,0.0,2025-2026,False,NV,9,False,False
2025-07-12,South Dakota,0.0,0.0,0.0,2025-2026,False,SD,8,False,False
2025-07-12,Wyoming,0.0,0.0,0.0,2025-2026,False,WY,8,False,False
2025-07-12,Kansas,0.0,1.0,0.0,2025-2026,False,KS,7,False,False
2025-07-12,New Hampshire,0.0,0.0,0.0,2025-2026,False,NH,1,False,False
2025-07-12,West Virginia,0.0,4.0,0.0,2025-2026,False,WV,3,False,False
2025-07-12,New York,9.0,14.0,8.0,2025-2026,False,NY,2,False,True
2025-07-12,South Carolina,0.0,2.0,0.0,2025-2026,False,SC,4,True,False
2025-07-12,Texas,9.0,16.0,9.0,2025-2026,False,TX,6,False,False
2025-07-12,Illinois,0.0,2.0,0.0,2025-2026,False,IL,5,False,False
2025-07-12,Massachusetts,3.0,9.0,3.0,2025-2026,False,MA,1,False,False
2025-07-12,Georgia,3.0,5.0,3.0,2025-2026,False,GA,4,True,False
2025-07-12,Utah,2.0,2.0,2.0,2025-2026,False,UT,8,False,False
2025-07-12,Vermont,0.0,0.0,0.0,2025-2026,False,VT,1,False,False
2025-07-12,Hawaii,4.0,5.0,4.0,2025-2026,False,HI,9,False,False
2025-07-12,Maryland,0.0,0.0,0.0,2025-2026,False,MD,3,False,False
2025-07-12,Mississippi,1.0,2.0,1.0,2025-2026,False,MS,4,True,False
2025-07-12,Colorado,1.0,1.0,0.0,2025-2026,False,CO,8,False,False
2025-07-12,New Jersey,6.0,10.0,5.0,2025-2026,False,NJ,2,False,False
2025-07-12,Alaska,0.0,0.0,0.0,2025-2026,False,AK,10,False,False
2025-07-12,Kentucky,0.0,2.0,0.0,2025-2026,False,KY,4,False,False
2025-07-19,California,2.0,4.0,1.0,2025-2026,False,CA,9,False,False
2025-07-19,Delaware,0.0,0.0,0.0,2025-2026,False,DE,3,False,False
2025-07-19,Florida,29.0,81.0,28.0,2025-2026,False,FL,4,False,False
2025-07-19,Montana,0.0,0.0,0.0,2025-2026,False,MT,8,False,False
2025-07-19,New Mexico,1.0,1.0,1.0,2025-2026,False,NM,6,False,False
2025-07-19,Virginia,1.0,2.0,1.0,2025-2026,False,VA,3,False,False
2025-07-19,Washington,0.0,0.0,0.0,2025-2026,False,WA,10,False,False
2025-07-19,Tennessee,0.0,1.0,0.0,2025-2026,False,TN,4,True,False
2025-07-19,District of Columbia,0.0,0.0,0.0,2025-2026,False,DC,3,False,False
2025-07-19,North Dakota,0.0,0.0,0.0,2025-2026,False,ND,8,False,False
2025-07-19,Arkansas,0.0,0.0,0.0,2025-2026,False,AR,6,True,False
2025-07-19,Maine,0.0,0.0,0.0,2025-2026,False,ME,1,False,False
2025-07-19,Michigan,1.0,1.0,1.0,2025-2026,False,MI,5,False,False
2025-07-19,Oregon,0.0,0.0,0.0,2025-2026,False,OR,10,False,False
2025-07-19,Pennsylvania,4.0,38.0,4.0,2025-2026,False,PA,3,False,False
2025-07-19,Alabama,6.0,8.0,6.0,2025-2026,False,AL,4,True,False
2025-07-19,Wisconsin,1.0,1.0,1.0,2025-2026,False,WI,5,False,False
2025-07-19,Indiana,0.0,0.0,0.0,2025-2026,False,IN,5,False,False
2025-07-19,North Carolina,3.0,7.0,3.0,2025-2026,False,NC,4,True,False
2025-07-19,Oklahoma,1.0,11.0,1.0,2025-2026,False,OK,6,False,False
2025-07-19,Arizona,0.0,0.0,0.0,2025-2026,False,AZ,9,False,False
2025-07-19,Missouri,2.0,3.0,2.0,2025-2026,False,MO,7,False,False
2025-07-19,Connecticut,0.0,1.0,0.0,2025-2026,False,CT,1,False,False
2025-07-19,Iowa,0.0,1.0,0.0,2025-2026,False,IA,7,False,False
2025-07-19,Ohio,8.0,10.0,8.0,2025-2026,False,OH,5,False,False
2025-07-19,Louisiana,2.0,3.0,2.0,2025-2026,False,LA,6,True,False
2025-07-19,Rhode Island,0.0,0.0,0.0,2025-2026,False,RI,1,False,False
2025-07-19,Idaho,0.0,0.0,0.0,2025-2026,False,ID,10,False,False
2025-07-19,Minnesota,1.0,3.0,1.0,2025-2026,False,MN,5,False,True
2025-07-19,Nebraska,1.0,2.0,1.0,2025-2026,False,NE,7,False,False
2025-07-19,Nevada,0.0,0.0,0.0,2025-2026,False,NV,9,False,False
2025-07-19,South Dakota,0.0,0.0,0.0,2025-2026,False,SD,8,False,False
2025-07-19,Wyoming,0.0,0.0,0.0,2025-2026,False,WY,8,False,False
2025-07-19,Kansas,0.0,0.0,0.0,2025-2026,False,KS,7,False,False
2025-07-19,New Hampshire,0.0,0.0,0.0,2025-2026,False,NH,1,False,False
2025-07-19,West Virginia,3.0,3.0,3.0,2025-2026,False,WV,3,False,False
2025-07-19,New York,7.0,14.0,7.0,2025-2026,False,NY,2,False,True
2025-07-19,South Carolina,0.0,0.0,0.0,2025-2026,False,SC,4,True,False
2025-07-19,Texas,5.0,10.0,4.0,2025-2026,False,TX,6,False,False
2025-07-19,Illinois,0.0,2.0,0.0,2025-2026,False,IL,5,False,False
2025-07-19,Massachusetts,2.0,5.0,1.0,2025-2026,False,MA,1,False,False
2025-07-19,Georgia,5.0,12.0,5.0,2025-2026,False,GA,4,True,False
2025-07-19,Utah,0.0,0.0,0.0,2025-2026,False,UT,8,False,False
2025-07-19,Vermont,0.0,1.0,0.0,2025-2026,False,VT,1,False,False
2025-07-19,Hawaii,0.0,2.0,0.0,2025-2026,False,HI,9,False,False
2025-07-19,Maryland,5.0,7.0,5.0,2025-2026,False,MD,3,False,False
2025-07-19,Mississippi,1.0,2.0,1.0,2025-2026,False,MS,4,True,False
2025-07-19,Colorado,0.0,2.0,0.0,2025-2026,False,CO,8,False,False
2025-07-19,New Jersey,3.0,6.0,3.0,2025-2026,False,NJ,2,False,False
2025-07-19,Alaska,0.0,0.0,0.0,2025-2026,False,AK,10,False,False
2025-07-19,Kentucky,3.0,4.0,2.0,2025-2026,False,KY,4,False,False
2025-07-26,California,2.0,20.0,2.0,2025-2026,False,CA,9,False,False
2025-07-26,Delaware,1.0,1.0,0.0,2025-2026,False,DE,3,False,False
2025-07-26,Florida,33.0,76.0,33.0,2025-2026,False,FL,4,False,False
2025-07-26,Montana,0.0,0.0,0.0,2025-2026,False,MT,8,False,False
2025-07-26,New Mexico,0.0,1.0,0.0,2025-2026,False,NM,6,False,False
2025-07-26,Virginia,1.0,2.0,1.0,2025-2026,False,VA,3,False,False
2025-07-26,Washington,0.0,0.0,0.0,2025-2026,False,WA,10,False,False
2025-07-26,Tennessee,2.0,2.0,2.0,2025-2026,False,TN,4,True,False
2025-07-26,District of Columbia,0.0,0.0,0.0,2025-2026,False,DC,3,False,False
2025-07-26,North Dakota,0.0,0.0,0.0,2025-2026,False,ND,8,False,False
2025-07-26,Arkansas,3.0,5.0,2.0,2025-2026,False,AR,6,True,False
2025-07-26,Maine,0.0,0.0,0.0,2025-2026,False,ME,1,False,False
2025-07-26,Michigan,0.0,0.0,0.0,2025-2026,False,MI,5,False,False
2025-07-26,Oregon,0.0,1.0,0.0,2025-2026,False,OR,10,False,False
2025-07-26,Pennsylvania,1.0,34.0,1.0,2025-2026,False,PA,3,False,False
2025-07-26,Alabama,2.0,2.0,2.0,2025-2026,False,AL,4,True,False
2025-07-26,Wisconsin,1.0,4.0,1.0,2025-2026,False,WI,5,False,False
2025-07-26,Indiana,0.0,0.0,0.0,2025-2026,False,IN,5,False,False
2025-07-26,North Carolina,2.0,8.0,2.0,2025-2026,False,NC,4,True,False
2025-07-26,Oklahoma,0.0,1.0,0.0,2025-2026,False,OK,6,False,False
2025-07-26,Arizona,1.0,1.0,1.0,2025-2026,False,AZ,9,False,False
2025-07-26,Missouri,1.0,2.0,1.0,2025-2026,False,MO,7,False,False
2025-07-26,Connecticut,0.0,1.0,0.0,2025-2026,False,CT,1,False,False
2025-07-26,Iowa,0.0,1.0,0.0,2025-2026,False,IA,7,False,False
2025-07-26,Ohio,2.0,4.0,2.0,2025-2026,False,OH,5,False,False
2025-07-26,Louisiana,3.0,5.0,3.0,2025-2026,False,LA,6,True,False
2025-07-26,Rhode Island,0.0,1.0,0.0,2025-2026,False,RI,1,False,False
2025-07-26,Idaho,0.0,0.0,0.0,2025-2026,False,ID,10,False,False
2025-07-26,Minnesota,5.0,5.0,5.0,2025-2026,False,MN,5,False,True
2025-07-26,Nebraska,0.0,0.0,0.0,2025-2026,False,NE,7,False,False
2025-07-26,Nevada,0.0,0.0,0.0,2025-2026,False,NV,9,False,False
2025-07-26,South Dakota,0.0,0.0,0.0,2025-2026,False,SD,8,False,False
2025-07-26,Wyoming,0.0,0.0,0.0,2025-2026,False,WY,8,False,False
2025-07-26,Kansas,1.0,1.0,1.0,2025-2026,False,KS,7,False,False
2025-07-26,New Hampshire,0.0,0.0,0.0,2025-2026,False,NH,1,False,False
2025-07-26,West Virginia,0.0,1.0,0.0,2025-2026,False,WV,3,False,False
2025-07-26,New York,9.0,16.0,9.0,2025-2026,False,NY,2,False,True
2025-07-26,South Carolina,2.0,2.0,2.0,2025-2026,False,SC,4,True,False
2025-07-26,Texas,12.0,18.0,11.0,2025-2026,False,TX,6,False,False
2025-07-26,Illinois,1.0,3.0,0.0,2025-2026,False,IL,5,False,False
2025-07-26,Massachusetts,2.0,10.0,2.0,2025-2026,False,MA,1,False,False
2025-07-26,Georgia,3.0,4.0,3.0,2025-2026,False,GA,4,True,False
2025-07-26,Utah,0.0,0.0,0.0,2025-2026,False,UT,8,False,False
2025-07-26,Vermont,0.0,0.0,0.0,2025-2026,False,VT,1,False,False
2025-07-26,Hawaii,0.0,2.0,0.0,2025-2026,False,HI,9,False,False
2025-07-26,Maryland,3.0,12.0,1.0,2025-2026,False,MD,3,False,False
2025-07-26,Mississippi,0.0,1.0,0.0,2025-2026,False,MS,4,True,False
2025-07-26,Colorado,1.0,3.0,1.0,2025-2026,False,CO,8,False,False
2025-07-26,New Jersey,2.0,4.0,2.0,2025-2026,False,NJ,2,False,False
2025-07-26,Alaska,1.0,1.0,1.0,2025-2026,False,AK,10,False,False
2025-07-26,Kentucky,1.0,3.0,1.0,2025-2026,False,KY,4,False,False
2025-08-02,California,4.0,10.0,4.0,2025-2026,False,CA,9,False,False
2025-08-02,Delaware,0.0,0.0,0.0,2025-2026,False,DE,3,False,False
2025-08-02,Florida,22.0,59.0,21.0,2025-2026,False,FL,4,False,False
2025-08-02,Montana,0.0,0.0,0.0,2025-2026,False,MT,8,False,False
2025-08-02,New Mexico,0.0,2.0,0.0,2025-2026,False,NM,6,False,False
2025-08-02,Virginia,0.0,0.0,0.0,2025-2026,False,VA,3,False,False
2025-08-02,Washington,1.0,2.0,1.0,2025-2026,False,WA,10,False,False
2025-08-02,Tennessee,2.0,2.0,2.0,2025-2026,False,TN,4,True,False
2025-08-02,District of Columbia,0.0,0.0,0.0,2025-2026,False,DC,3,False,False
2025-08-02,North Dakota,0.0,0.0,0.0,2025-2026,False,ND,8,False,False
2025-08-02,Arkansas,1.0,1.0,1.0,2025-2026,False,AR,6,True,False
2025-08-02,Maine,0.0,0.0,0.0,2025-2026,False,ME,1,False,False
2025-08-02,Michigan,0.0,0.0,0.0,2025-2026,False,MI,5,False,False
2025-08-02,Oregon,0.0,1.0,0.0,2025-2026,False,OR,10,False,False
2025-08-02,Pennsylvania,7.0,52.0,6.0,2025-2026,False,PA,3,False,False
2025-08-02,Alabama,1.0,2.0,1.0,2025-2026,False,AL,4,True,False
2025-08-02,Wisconsin,0.0,1.0,0.0,2025-2026,False,WI,5,False,False
2025-08-02,Indiana,3.0,4.0,2.0,2025-2026,False,IN,5,False,False
2025-08-02,North Carolina,3.0,9.0,3.0,2025-2026,False,NC,4,True,False
2025-08-02,Oklahoma,2.0,2.0,2.0,2025-2026,False,OK,6,False,False
2025-08-02,Arizona,0.0,10.0,0.0,2025-2026,False,AZ,9,False,False
2025-08-02,Missouri,0.0,1.0,0.0,2025-2026,False,MO,7,False,False
2025-08-02,Connecticut,0.0,1.0,0.0,2025-2026,False,CT,1,False,False
2025-08-02,Iowa,0.0,0.0,0.0,2025-2026,False,IA,7,False,False
2025-08-02,Ohio,4.0,6.0,4.0,2025-2026,False,OH,5,False,False
2025-08-02,Louisiana,5.0,6.0,4.0,2025-2026,False,LA,6,True,False
2025-08-02,Rhode Island,0.0,3.0,0.0,2025-2026,False,RI,1,False,False
2025-08-02,Idaho,0.0,0.0,0.0,2025-2026,False,ID,10,False,False
2025-08-02,Minnesota,1.0,1.0,1.0,2025-2026,False,MN,5,False,True
2025-08-02,Nebraska,0.0,1.0,0.0,2025-2026,False,NE,7,False,False
2025-08-02,Nevada,0.0,0.0,0.0,2025-2026,False,NV,9,False,False
2025-08-02,South Dakota,1.0,1.0,1.0,2025-2026,False,SD,8,False,False
2025-08-02,Wyoming,0.0,0.0,0.0,2025-2026,False,WY,8,False,False
2025-08-02,Kansas,0.0,0.0,0.0,2025-2026,False,KS,7,False,False
2025-08-02,New Hampshire,0.0,0.0,0.0,2025-2026,False,NH,1,False,False
2025-08-02,West Virginia,1.0,4.0,1.0,2025-2026,False,WV,3,False,False
2025-08-02,New York,9.0,10.0,8.0,2025-2026,False,NY,2,False,True
2025-08-02,South Carolina,1.0,1.0,1.0,2025-2026,False,SC,4,True,False
2025-08-02,Texas,13.0,17.0,12.0,2025-2026,False,TX,6,False,False
2025-08-02,Illinois,0.0,2.0,0.0,2025-2026,False,IL,5,False,False
2025-08-02,Massachusetts,0.0,4.0,0.0,2025-2026,False,MA,1,False,False
2025-08-02,Georgia,4.0,5.0,4.0,2025-2026,False,GA,4,True,False
2025-08-02,Utah,0.0,0.0,0.0,2025-2026,False,UT,8,False,False
2025-08-02,Vermont,0.0,0.0,0.0,2025-2026,False,VT,1,False,False
2025-08-02,Hawaii,1.0,3.0,1.0,2025-2026,False,HI,9,False,False
2025-08-02,Maryland,2.0,3.0,2.0,2025-2026,False,MD,3,False,False
2025-08-02,Mississippi,1.0,2.0,1.0,2025-2026,False,MS,4,True,False
2025-08-02,Colorado,0.0,1.0,0.0,2025-2026,False,CO,8,False,False
2025-08-02,New Jersey,2.0,4.0,2.0,2025-2026,False,NJ,2,False,False
2025-08-02,Alaska,0.0,0.0,0.0,2025-2026,False,AK,10,False,False
2025-08-02,Kentucky,0.0,1.0,0.0,2025-2026,False,KY,4,False,False
2025-08-09,California,5.0,10.0,5.0,2025-2026,False,CA,9,False,False
2025-08-09,Delaware,0.0,0.0,0.0,2025-2026,False,DE,3,False,False
2025-08-09,Florida,24.0,46.0,24.0,2025-2026,False,FL,4,False,False
2025-08-09,Montana,0.0,0.0,0.0,2025-2026,False,MT,8,False,False
2025-08-09,New Mexico,0.0,2.0,0.0,2025-2026,False,NM,6,False,False
2025-08-09,Virginia,0.0,4.0,0.0,2025-2026,False,VA,3,False,False
2025-08-09,Washington,0.0,0.0,0.0,2025-2026,False,WA,10,False,False
2025-08-09,Tennessee,1.0,2.0,1.0,2025-2026,False,TN,4,True,False
2025-08-09,District of Columbia,0.0,0.0,0.0,2025-2026,False,DC,3,False,False
2025-08-09,North Dakota,1.0,1.0,1.0,2025-2026,False,ND,8,False,False
2025-08-09,Arkansas,0.0,0.0,0.0,2025-2026,False,AR,6,True,False
2025-08-09,Maine,0.0,0.0,0.0,2025-2026,False,ME,1,False,False
2025-08-09,Michigan,0.0,0.0,0.0,2025-2026,False,MI,5,False,False
2025-08-09,Oregon,0.0,0.0,0.0,2025-2026,False,OR,10,False,False
2025-08-09,Pennsylvania,6.0,33.0,5.0,2025-2026,False,PA,3,False,False
2025-08-09,Alabama,1.0,1.0,1.0,2025-2026,False,AL,4,True,False
2025-08-09,Wisconsin,0.0,1.0,0.0,2025-2026,False,WI,5,False,False
2025-08-09,Indiana,1.0,1.0,1.0,2025-2026,False,IN,5,False,False
2025-08-09,North Carolina,5.0,8.0,5.0,2025-2026,False,NC,4,True,False
2025-08-09,Oklahoma,0.0,0.0,0.0,2025-2026,False,OK,6,False,False
2025-08-09,Arizona,1.0,2.0,1.0,2025-2026,False,AZ,9,False,False
2025-08-09,Missouri,0.0,0.0,0.0,2025-2026,False,MO,7,False,False
2025-08-09,Connecticut,0.0,1.0,0.0,2025-2026,False,CT,1,False,False
2025-08-09,Iowa,0.0,1.0,0.0,2025-2026,False,IA,7,False,False
2025-08-09,Ohio,2.0,4.0,2.0,2025-2026,False,OH,5,False,False
2025-08-09,Louisiana,5.0,9.0,5.0,2025-2026,False,LA,6,True,False
2025-08-09,Rhode Island,0.0,0.0,0.0,2025-2026,False,RI,1,False,False
2025-08-09,Idaho,0.0,0.0,0.0,2025-2026,False,ID,10,False,False
2025-08-09,Minnesota,3.0,3.0,2.0,2025-2026,False,MN,5,False,True
2025-08-09,Nebraska,1.0,2.0,1.0,2025-2026,False,NE,7,False,False
2025-08-09,Nevada,0.0,0.0,0.0,2025-2026,False,NV,9,False,False
2025-08-09,South Dakota,0.0,0.0,0.0,2025-2026,False,SD,8,False,False
2025-08-09,Wyoming,0.0,0.0,0.0,2025-2026,False,WY,8,False,False
2025-08-09,Kansas,0.0,0.0,0.0,2025-2026,False,KS,7,False,False
2025-08-09,New Hampshire,0.0,0.0,0.0,2025-2026,False,NH,1,False,False
2025-08-09,West Virginia,0.0,0.0,0.0,2025-2026,False,WV,3,False,False
2025-08-09,New York,11.0,17.0,11.0,2025-2026,False,NY,2,False,True
2025-08-09,South Carolina,0.0,0.0,0.0,2025-2026,False,SC,4,True,False
2025-08-09,Texas,5.0,11.0,5.0,2025-2026,False,TX,6,False,False
2025-08-09,Illinois,2.0,23.0,2.0,2025-2026,False,IL,5,False,False
2025-08-09,Massachusetts,0.0,1.0,0.0,2025-2026,False,MA,1,False,False
2025-08-09,Georgia,3.0,10.0,3.0,2025-2026,False,GA,4,True,False
2025-08-09,Utah,0.0,0.0,0.0,2025-2026,False,UT,8,False,False
2025-08-09,Vermont,0.0,0.0,0.0,2025-2026,False,VT,1,False,False
2025-08-09,Hawaii,1.0,2.0,1.0,2025-2026,False,HI,9,False,False
2025-08-09,Maryland,2.0,2.0,2.0,2025-2026,False,MD,3,False,False
2025-08-09,Mississippi,0.0,0.0,0.0,2025-2026,False,MS,4,True,False
2025-08-09,Colorado,1.0,2.0,0.0,2025-2026,False,CO,8,False,False
2025-08-09,New Jersey,1.0,5.0,1.0,2025-2026,False,NJ,2,False,False
2025-08-09,Alaska,0.0,0.0,0.0,2025-2026,False,AK,10,False,False
2025-08-09,Kentucky,1.0,2.0,1.0,2025-2026,False,KY,4,False,False
2025-08-16,California,3.0,10.0,2.0,2025-2026,False,CA,9,False,False
2025-08-16,Delaware,0.0,0.0,0.0,2025-2026,False,DE,3,False,False
2025-08-16,Florida,30.0,59.0,29.0,2025-2026,False,FL,4,False,False
2025-08-16,Montana,0.0,0.0,0.0,2025-2026,False,MT,8,False,False
2025-08-16,New Mexico,0.0,0.0,0.0,2025-2026,False,NM,6,False,False
2025-08-16,Virginia,0.0,1.0,0.0,2025-2026,False,VA,3,False,False
2025-08-16,Washington,0.0,2.0,0.0,2025-2026,False,WA,10,False,False
2025-08-16,Tennessee,2.0,3.0,2.0,2025-2026,False,TN,4,True,False
2025-08-16,District of Columbia,0.0,0.0,0.0,2025-2026,False,DC,3,False,False
2025-08-16,North Dakota,1.0,1.0,1.0,2025-2026,False,ND,8,False,False
2025-08-16,Arkansas,2.0,2.0,2.0,2025-2026,False,AR,6,True,False
2025-08-16,Maine,0.0,0.0,0.0,2025-2026,False,ME,1,False,False
2025-08-16,Michigan,2.0,2.0,1.0,2025-2026,False,MI,5,False,False
2025-08-16,Oregon,0.0,1.0,0.0,2025-2026,False,OR,10,False,False
2025-08-16,Pennsylvania,0.0,42.0,0.0,2025-2026,False,PA,3,False,False
2025-08-16,Alabama,2.0,3.0,2.0,2025-2026,False,AL,4,True,False
2025-08-16,Wisconsin,0.0,2.0,0.0,2025-2026,False,WI,5,False,False
2025-08-16,Indiana,1.0,1.0,1.0,2025-2026,False,IN,5,False,False
2025-08-16,North Carolina,0.0,4.0,0.0,2025-2026,False,NC,4,True,False
2025-08-16,Oklahoma,2.0,2.0,2.0,2025-2026,False,OK,6,False,False
2025-08-16,Arizona,0.0,0.0,0.0,2025-2026,False,AZ,9,False,False
2025-08-16,Missouri,3.0,3.0,3.0,2025-2026,False,MO,7,False,False
2025-08-16,Connecticut,1.0,1.0,1.0,2025-2026,False,CT,1,False,False
2025-08-16,Iowa,0.0,0.0,0.0,2025-2026,False,IA,7,False,False
2025-08-16,Ohio,1.0,2.0,1.0,2025-2026,False,OH,5,False,False
2025-08-16,Louisiana,0.0,3.0,0.0,2025-2026,False,LA,6,True,False
2025-08-16,Rhode Island,0.0,0.0,0.0,2025-2026,False,RI,1,False,False
2025-08-16,Idaho,0.0,0.0,0.0,2025-2026,False,ID,10,False,False
2025-08-16,Minnesota,5.0,5.0,5.0,2025-2026,False,MN,5,False,True
2025-08-16,Nebraska,3.0,3.0,3.0,2025-2026,False,NE,7,False,False
2025-08-16,Nevada,1.0,1.0,1.0,2025-2026,False,NV,9,False,False
2025-08-16,South Dakota,0.0,0.0,0.0,2025-2026,False,SD,8,False,False
2025-08-16,Wyoming,0.0,0.0,0.0,2025-2026,False,WY,8,False,False
2025-08-16,Kansas,0.0,0.0,0.0,2025-2026,False,KS,7,False,False
2025-08-16,New Hampshire,0.0,0.0,0.0,2025-2026,False,NH,1,False,False
2025-08-16,West Virginia,0.0,2.0,0.0,2025-2026,False,WV,3,False,False
2025-08-16,New York,7.0,12.0,7.0,2025-2026,False,NY,2,False,True
2025-08-16,South Carolina,2.0,7.0,1.0,2025-2026,False,SC,4,True,False
2025-08-16,Texas,10.0,15.0,7.0,2025-2026,False,TX,6,False,False
2025-08-16,Illinois,0.0,1.0,0.0,2025-2026,False,IL,5,False,False
2025-08-16,Massachusetts,1.0,11.0,1.0,2025-2026,False,MA,1,False,False
2025-08-16,Georgia,10.0,24.0,9.0,2025-2026,False,GA,4,True,False
