week_end,jurisdiction,rsv_pct,rsv_pct_smoothed,covid_pct,flu_pct,combined_pct,season,in_fixed_window,state_abbrev,hhs_region,is_southeast,is_comparator
2024-08-03,Iowa,0.01,0.01,2.05,0.03,2.08,2024-2025,False,IA,7,False,False
2024-08-03,Maine,0.0,0.0,1.81,0.03,1.83,2024-2025,False,ME,1,False,False
2024-08-03,Maryland,0.01,0.01,2.43,0.06,2.5,2024-2025,False,MD,3,False,False
2024-08-03,Wisconsin,0.01,0.0,2.0,0.05,2.04,2024-2025,False,WI,5,False,False
2024-08-03,Michigan,0.01,0.01,1.53,0.03,1.56,2024-2025,False,MI,5,False,False
2024-08-03,Minnesota,0.0,0.0,1.9,0.1,2.0,2024-2025,False,MN,5,False,True
2024-08-03,New Jersey,0.01,0.01,1.84,0.08,1.93,2024-2025,False,NJ,2,False,False
2024-08-03,South Dakota,0.0,0.0,1.07,0.02,,2024-2025,False,SD,8,False,False
2024-08-03,California,0.01,0.01,2.66,0.13,2.78,2024-2025,False,CA,9,False,False
2024-08-03,Arkansas,0.03,0.02,2.56,0.18,2.73,2024-2025,False,AR,6,True,False
2024-08-03,Alaska,0.07,0.03,2.44,0.22,2.72,2024-2025,False,AK,10,False,False
2024-08-03,Montana,0.0,0.01,1.79,0.05,1.84,2024-2025,False,MT,8,False,False
2024-08-03,Mississippi,0.02,0.03,3.99,0.31,4.28,2024-2025,False,MS,4,True,False
2024-08-03,Illinois,0.01,0.01,2.06,0.06,2.12,2024-2025,False,IL,5,False,False
2024-08-03,Connecticut,0.01,0.01,2.11,0.05,2.16,2024-2025,False,CT,1,False,False
2024-08-03,Alabama,0.03,0.03,3.47,0.15,3.62,2024-2025,False,AL,4,True,False
2024-08-10,Georgia,0.02,0.02,2.54,0.1,2.64,2024-2025,False,GA,4,True,False
2024-08-10,Kentucky,0.02,0.02,3.13,0.14,3.26,2024-2025,False,KY,4,False,False
2024-08-10,Louisiana,0.02,0.02,4.22,0.12,4.34,2024-2025,False,LA,6,True,False
2024-08-10,Montana,0.0,0.0,1.95,0.07,2.0,2024-2025,False,MT,8,False,False
2024-08-10,New Jersey,0.02,0.01,1.77,0.08,1.87,2024-2025,False,NJ,2,False,False
2024-08-10,Maryland,0.04,0.02,2.38,0.09,2.49,2024-2025,False,MD,3,False,False
2024-08-10,Michigan,0.01,0.01,1.62,0.05,1.66,2024-2025,False,MI,5,False,False
2024-08-10,Mississippi,0.03,0.03,4.47,0.29,4.73,2024-2025,False,MS,4,True,False
2024-08-10,Nevada,0.01,0.01,1.54,0.1,1.65,2024-2025,False,NV,9,False,False
2024-08-10,New Mexico,0.02,0.01,2.67,0.1,2.73,2024-2025,False,NM,6,False,False
2024-08-10,North Carolina,0.01,0.01,3.95,0.63,4.36,2024-2025,False,NC,4,True,False
2024-08-10,Oregon,0.0,0.0,2.69,0.06,2.74,2024-2025,False,OR,10,False,False
2024-08-10,Texas,0.03,0.03,3.78,0.21,3.98,2024-2025,False,TX,6,False,False
2024-08-10,Wisconsin,0.0,0.0,2.14,0.04,2.17,2024-2025,False,WI,5,False,False
2024-08-10,Rhode Island,0.02,0.01,1.58,0.06,1.53,2024-2025,False,RI,1,False,False
2024-08-10,Vermont,0.02,0.01,2.14,0.0,2.17,2024-2025,False,VT,1,False,False
2024-08-10,South Carolina,0.01,0.01,3.87,0.12,3.99,2024-2025,False,SC,4,True,False
2024-08-10,Pennsylvania,0.01,0.0,1.6,0.04,1.64,2024-2025,False,PA,3,False,False
2024-08-10,Ohio,0.01,0.01,1.84,0.03,1.91,2024-2025,False,OH,5,False,False
2024-08-10,Minnesota,0.01,0.01,1.94,0.1,2.06,2024-2025,False,MN,5,False,True
2024-08-10,Massachusetts,0.01,0.01,1.94,0.09,2.02,2024-2025,False,MA,1,False,False
2024-08-10,Maine,0.0,0.0,1.97,0.06,2.0,2024-2025,False,ME,1,False,False
2024-08-10,Iowa,0.0,0.01,2.26,0.04,2.28,2024-2025,False,IA,7,False,False
2024-08-10,Florida,0.05,0.04,3.32,0.35,3.67,2024-2025,False,FL,4,False,False
2024-08-10,District of Columbia,0.01,0.0,2.22,0.07,2.29,2024-2025,False,DC,3,False,False
2024-08-10,Delaware,0.01,0.01,2.38,0.05,2.42,2024-2025,False,DE,3,False,False
2024-08-10,Arizona,0.0,0.0,2.08,0.1,2.16,2024-2025,False,AZ,9,False,False
2024-08-10,Alabama,0.02,0.02,4.22,0.23,4.42,2024-2025,False,AL,4,True,False
2024-08-10,South Dakota,0.0,0.0,1.63,0.0,,2024-2025,False,SD,8,False,False
2024-08-10,Tennessee,0.03,0.02,2.56,0.17,2.74,2024-2025,False,TN,4,True,False
2024-08-10,Utah,0.01,0.01,2.06,0.06,2.12,2024-2025,False,UT,8,False,False
2024-08-10,Virginia,0.01,0.01,3.26,0.13,3.38,2024-2025,False,VA,3,False,False
2024-08-10,Washington,0.02,0.01,2.35,0.14,2.49,2024-2025,False,WA,10,False,False
2024-08-10,West Virginia,0.01,0.01,2.26,0.02,2.27,2024-2025,False,WV,3,False,False
2024-08-10,Wyoming,0.0,0.0,2.96,0.19,,2024-2025,False,WY,8,False,False
2024-08-10,Oklahoma,0.01,0.0,2.12,0.05,2.18,2024-2025,False,OK,6,False,False
2024-08-10,North Dakota,0.0,0.0,1.61,0.05,1.66,2024-2025,False,ND,8,False,False
2024-08-10,New York,0.01,0.01,1.45,0.05,1.5,2024-2025,False,NY,2,False,True
2024-08-10,Kansas,0.0,0.01,2.0,0.07,2.07,2024-2025,False,KS,7,False,False
2024-08-10,Indiana,0.01,0.01,2.34,0.05,2.39,2024-2025,False,IN,5,False,False
2024-08-10,Hawaii,0.01,0.02,2.57,0.78,3.32,2024-2025,False,HI,9,False,False
2024-08-10,Connecticut,0.01,0.01,2.21,0.05,2.26,2024-2025,False,CT,1,False,False
2024-08-10,New Hampshire,0.0,0.0,1.81,0.08,,2024-2025,False,NH,1,False,False
2024-08-10,Nebraska,0.0,0.01,1.53,0.05,1.57,2024-2025,False,NE,7,False,False
2024-08-10,Idaho,0.05,0.02,1.94,0.06,2.02,2024-2025,False,ID,10,False,False
2024-08-10,Colorado,0.0,0.01,2.04,0.04,2.08,2024-2025,False,CO,8,False,False
2024-08-10,Alaska,0.03,0.04,2.37,0.2,2.55,2024-2025,False,AK,10,False,False
2024-08-10,Arkansas,0.01,0.02,2.81,0.2,2.97,2024-2025,False,AR,6,True,False
2024-08-10,California,0.01,0.01,2.73,0.12,2.81,2024-2025,False,CA,9,False,False
2024-08-10,Illinois,0.01,0.01,2.16,0.07,2.22,2024-2025,False,IL,5,False,False
2024-08-17,Pennsylvania,0.0,0.0,1.71,0.04,1.75,2024-2025,False,PA,3,False,False
2024-08-17,Virginia,0.01,0.01,3.32,0.09,3.4,2024-2025,False,VA,3,False,False
2024-08-17,Rhode Island,0.0,0.01,2.04,0.06,1.82,2024-2025,False,RI,1,False,False
2024-08-17,Oregon,0.01,0.01,2.58,0.04,2.63,2024-2025,False,OR,10,False,False
2024-08-17,North Dakota,0.0,0.0,1.4,0.03,1.41,2024-2025,False,ND,8,False,False
2024-08-17,Michigan,0.0,0.01,1.84,0.04,1.84,2024-2025,False,MI,5,False,False
2024-08-17,Nebraska,0.01,0.01,1.73,0.04,1.79,2024-2025,False,NE,7,False,False
2024-08-17,New Hampshire,0.0,0.0,1.95,0.17,,2024-2025,False,NH,1,False,False
2024-08-17,Ohio,0.01,0.01,2.11,0.03,2.18,2024-2025,False,OH,5,False,False
2024-08-17,Oklahoma,0.01,0.0,2.28,0.1,2.39,2024-2025,False,OK,6,False,False
2024-08-17,Utah,0.01,0.01,1.84,0.08,1.92,2024-2025,False,UT,8,False,False
2024-08-17,New York,0.01,0.01,1.49,0.05,1.55,2024-2025,False,NY,2,False,True
2024-08-17,New Jersey,0.02,0.02,1.81,0.12,1.94,2024-2025,False,NJ,2,False,False
2024-08-17,Mississippi,0.05,0.03,4.37,0.3,4.64,2024-2025,False,MS,4,True,False
2024-08-17,Minnesota,0.01,0.01,2.19,0.07,2.26,2024-2025,False,MN,5,False,True
2024-08-17,Washington,0.01,0.01,2.32,0.09,2.4,2024-2025,False,WA,10,False,False
2024-08-17,West Virginia,0.0,0.01,2.92,0.04,2.95,2024-2025,False,WV,3,False,False
2024-08-17,Wisconsin,0.0,0.0,2.55,0.03,2.58,2024-2025,False,WI,5,False,False
2024-08-17,Wyoming,0.0,0.0,2.63,0.08,,2024-2025,False,WY,8,False,False
2024-08-17,District of Columbia,0.01,0.01,2.27,0.07,2.33,2024-2025,False,DC,3,False,False
2024-08-17,Louisiana,0.02,0.02,3.99,0.13,4.1,2024-2025,False,LA,6,True,False
2024-08-17,Maryland,0.02,0.02,2.39,0.05,2.46,2024-2025,False,MD,3,False,False
2024-08-17,Massachusetts,0.01,0.01,2.23,0.06,2.28,2024-2025,False,MA,1,False,False
2024-08-17,Nevada,0.0,0.0,1.41,0.1,1.51,2024-2025,False,NV,9,False,False
2024-08-17,Georgia,0.02,0.02,2.72,0.11,2.84,2024-2025,False,GA,4,True,False
2024-08-17,Delaware,0.01,0.01,2.52,0.02,2.54,2024-2025,False,DE,3,False,False
2024-08-17,Colorado,0.0,0.0,2.0,0.04,2.04,2024-2025,False,CO,8,False,False
2024-08-17,Arkansas,0.02,0.02,2.78,0.2,2.94,2024-2025,False,AR,6,True,False
2024-08-17,Alabama,0.04,0.03,4.5,0.19,4.7,2024-2025,False,AL,4,True,False
2024-08-17,Connecticut,0.01,0.01,2.34,0.02,2.36,2024-2025,False,CT,1,False,False
2024-08-17,Hawaii,0.0,0.01,2.33,0.58,2.87,2024-2025,False,HI,9,False,False
2024-08-17,Illinois,0.02,0.01,2.62,0.07,2.71,2024-2025,False,IL,5,False,False
2024-08-17,Arizona,0.01,0.0,1.99,0.14,2.11,2024-2025,False,AZ,9,False,False
2024-08-17,North Carolina,0.01,0.01,3.97,0.67,4.42,2024-2025,False,NC,4,True,False
2024-08-17,South Carolina,0.01,0.01,4.14,0.12,4.25,2024-2025,False,SC,4,True,False
2024-08-17,Texas,0.04,0.03,3.34,0.19,3.51,2024-2025,False,TX,6,False,False
2024-08-17,Vermont,0.02,0.02,2.42,0.0,2.47,2024-2025,False,VT,1,False,False
2024-08-17,Tennessee,0.03,0.03,3.03,0.19,3.2,2024-2025,False,TN,4,True,False
2024-08-17,South Dakota,0.0,0.0,1.89,0.09,,2024-2025,False,SD,8,False,False
2024-08-17,Alaska,0.0,0.03,2.27,0.22,2.45,2024-2025,False,AK,10,False,False
2024-08-17,California,0.01,0.01,2.65,0.12,2.74,2024-2025,False,CA,9,False,False
2024-08-17,Florida,0.05,0.05,2.82,0.32,3.16,2024-2025,False,FL,4,False,False
2024-08-17,Idaho,0.0,0.02,2.29,0.05,2.27,2024-2025,False,ID,10,False,False
2024-08-17,Indiana,0.0,0.01,2.75,0.07,2.83,2024-2025,False,IN,5,False,False
2024-08-17,Iowa,0.01,0.01,2.61,0.05,2.65,2024-2025,False,IA,7,False,False
2024-08-17,Kentucky,0.02,0.02,3.78,0.12,3.91,2024-2025,False,KY,4,False,False
2024-08-17,Kansas,0.03,0.02,2.09,0.06,2.17,2024-2025,False,KS,7,False,False
2024-08-17,Maine,0.0,0.0,2.32,0.01,2.32,2024-2025,False,ME,1,False,False
2024-08-17,Montana,0.0,0.0,1.87,0.0,1.88,2024-2025,False,MT,8,False,False
2024-08-17,New Mexico,0.0,0.01,3.19,0.11,3.27,2024-2025,False,NM,6,False,False
2024-08-24,Washington,0.01,0.01,2.14,0.08,2.19,2024-2025,False,WA,10,False,False
2024-08-24,Virginia,0.01,0.01,3.31,0.13,3.42,2024-2025,False,VA,3,False,False
2024-08-24,Texas,0.04,0.03,3.36,0.23,3.58,2024-2025,False,TX,6,False,False
2024-08-24,South Carolina,0.02,0.01,4.36,0.11,4.46,2024-2025,False,SC,4,True,False
2024-08-24,Pennsylvania,0.01,0.01,1.91,0.04,1.94,2024-2025,False,PA,3,False,False
2024-08-24,Nevada,0.01,0.01,1.72,0.16,1.86,2024-2025,False,NV,9,False,False
2024-08-24,Nebraska,0.01,0.01,1.61,0.03,1.65,2024-2025,False,NE,7,False,False
2024-08-24,Michigan,0.01,0.01,1.96,0.05,1.99,2024-2025,False,MI,5,False,False
2024-08-24,Maine,0.0,0.0,2.52,0.03,2.54,2024-2025,False,ME,1,False,False
2024-08-24,Connecticut,0.0,0.01,2.4,0.03,2.43,2024-2025,False,CT,1,False,False
2024-08-24,Alaska,0.01,0.01,1.89,0.34,2.22,2024-2025,False,AK,10,False,False
2024-08-24,Wyoming,0.0,0.0,2.99,0.11,,2024-2025,False,WY,8,False,False
2024-08-24,Vermont,0.0,0.01,2.77,0.02,2.78,2024-2025,False,VT,1,False,False
2024-08-24,Oklahoma,0.0,0.0,2.61,0.16,2.77,2024-2025,False,OK,6,False,False
2024-08-24,Ohio,0.01,0.01,2.26,0.03,2.35,2024-2025,False,OH,5,False,False
2024-08-24,New Hampshire,0.0,0.0,2.47,0.1,,2024-2025,False,NH,1,False,False
2024-08-24,Iowa,0.03,0.01,2.73,0.07,2.82,2024-2025,False,IA,7,False,False
2024-08-24,Florida,0.06,0.05,2.66,0.38,3.07,2024-2025,False,FL,4,False,False
2024-08-24,Delaware,0.03,0.02,2.45,0.02,2.5,2024-2025,False,DE,3,False,False
2024-08-24,Colorado,0.01,0.01,1.91,0.05,1.98,2024-2025,False,CO,8,False,False
2024-08-24,Arizona,0.01,0.01,1.97,0.11,2.06,2024-2025,False,AZ,9,False,False
2024-08-24,Idaho,0.03,0.03,2.15,0.03,2.16,2024-2025,False,ID,10,False,False
2024-08-24,Illinois,0.01,0.01,2.65,0.07,2.73,2024-2025,False,IL,5,False,False
2024-08-24,Indiana,0.01,0.01,2.99,0.05,3.06,2024-2025,False,IN,5,False,False
2024-08-24,Wisconsin,0.01,0.0,2.47,0.03,2.5,2024-2025,False,WI,5,False,False
2024-08-24,Utah,0.01,0.01,2.12,0.08,2.19,2024-2025,False,UT,8,False,False
2024-08-24,Tennessee,0.03,0.03,3.02,0.22,3.22,2024-2025,False,TN,4,True,False
2024-08-24,South Dakota,0.02,0.01,2.01,0.03,,2024-2025,False,SD,8,False,False
2024-08-24,Oregon,0.0,0.0,2.56,0.05,2.62,2024-2025,False,OR,10,False,False
2024-08-24,New Jersey,0.02,0.02,1.71,0.06,1.78,2024-2025,False,NJ,2,False,False
2024-08-24,Montana,0.0,0.0,2.09,0.05,2.08,2024-2025,False,MT,8,False,False
2024-08-24,Mississippi,0.03,0.04,3.5,0.31,3.74,2024-2025,False,MS,4,True,False
2024-08-24,Massachusetts,0.01,0.01,2.18,0.07,2.23,2024-2025,False,MA,1,False,False
2024-08-24,Kansas,0.02,0.02,2.12,0.04,2.17,2024-2025,False,KS,7,False,False
2024-08-24,West Virginia,0.0,0.0,3.31,0.04,3.35,2024-2025,False,WV,3,False,False
2024-08-24,Rhode Island,0.0,0.01,1.65,0.08,1.53,2024-2025,False,RI,1,False,False
2024-08-24,North Dakota,0.0,0.0,1.55,0.06,1.6,2024-2025,False,ND,8,False,False
2024-08-24,North Carolina,0.01,0.01,3.76,0.73,4.28,2024-2025,False,NC,4,True,False
2024-08-24,New York,0.01,0.01,1.5,0.05,1.56,2024-2025,False,NY,2,False,True
2024-08-24,New Mexico,0.0,0.01,2.93,0.07,2.99,2024-2025,False,NM,6,False,False
2024-08-24,Minnesota,0.01,0.01,2.1,0.08,2.19,2024-2025,False,MN,5,False,True
2024-08-24,Maryland,0.02,0.03,2.22,0.08,2.29,2024-2025,False,MD,3,False,False
2024-08-24,Louisiana,0.02,0.02,3.88,0.11,3.98,2024-2025,False,LA,6,True,False
2024-08-24,Kentucky,0.02,0.02,4.37,0.12,4.5,2024-2025,False,KY,4,False,False
2024-08-24,Hawaii,0.07,0.03,2.69,0.49,3.23,2024-2025,False,HI,9,False,False
2024-08-24,Georgia,0.02,0.02,3.25,0.2,3.45,2024-2025,False,GA,4,True,False
2024-08-24,District of Columbia,0.01,0.01,2.31,0.04,2.39,2024-2025,False,DC,3,False,False
2024-08-24,California,0.01,0.01,2.43,0.13,2.47,2024-2025,False,CA,9,False,False
2024-08-24,Arkansas,0.02,0.02,2.72,0.24,2.92,2024-2025,False,AR,6,True,False
2024-08-24,Alabama,0.03,0.03,4.42,0.29,4.68,2024-2025,False,AL,4,True,False
2024-08-31,Delaware,0.03,0.02,2.39,0.05,2.47,2024-2025,False,DE,3,False,False
2024-08-31,Vermont,0.02,0.01,2.65,0.02,2.68,2024-2025,False,VT,1,False,False
2024-08-31,Utah,0.0,0.0,2.17,0.11,2.26,2024-2025,False,UT,8,False,False
2024-08-31,Texas,0.04,0.04,2.86,0.28,3.13,2024-2025,False,TX,6,False,False
2024-08-31,South Dakota,0.02,0.01,1.78,0.05,,2024-2025,False,SD,8,False,False
2024-08-31,South Carolina,0.02,0.02,3.73,0.1,3.84,2024-2025,False,SC,4,True,False
2024-08-31,Michigan,0.0,0.01,2.18,0.04,2.23,2024-2025,False,MI,5,False,False
2024-08-31,Kentucky,0.04,0.03,4.24,0.18,4.45,2024-2025,False,KY,4,False,False
2024-08-31,Hawaii,0.03,0.03,2.0,0.62,2.61,2024-2025,False,HI,9,False,False
2024-08-31,Georgia,0.03,0.02,2.28,0.14,2.43,2024-2025,False,GA,4,True,False
2024-08-31,Florida,0.09,0.07,2.46,0.46,2.98,2024-2025,False,FL,4,False,False
2024-08-31,District of Columbia,0.04,0.02,2.23,0.15,2.42,2024-2025,False,DC,3,False,False
2024-08-31,Connecticut,0.02,0.01,2.18,0.06,2.25,2024-2025,False,CT,1,False,False
2024-08-31,Colorado,0.01,0.01,1.79,0.05,1.84,2024-2025,False,CO,8,False,False
2024-08-31,Alabama,0.04,0.03,3.54,0.18,3.74,2024-2025,False,AL,4,True,False
2024-08-31,Idaho,0.01,0.01,2.46,0.09,2.53,2024-2025,False,ID,10,False,False
2024-08-31,Illinois,0.01,0.01,2.67,0.07,2.74,2024-2025,False,IL,5,False,False
2024-08-31,Maine,0.0,0.0,2.18,0.04,2.18,2024-2025,False,ME,1,False,False
2024-08-31,Minnesota,0.01,0.01,1.99,0.08,2.06,2024-2025,False,MN,5,False,True
2024-08-31,Mississippi,0.03,0.04,2.59,0.33,2.94,2024-2025,False,MS,4,True,False
2024-08-31,Montana,0.0,0.0,1.92,0.01,1.86,2024-2025,False,MT,8,False,False
2024-08-31,Nebraska,0.01,0.01,1.56,0.05,1.61,2024-2025,False,NE,7,False,False
2024-08-31,Nevada,0.01,0.01,1.76,0.17,1.91,2024-2025,False,NV,9,False,False
2024-08-31,New Hampshire,0.02,0.01,2.26,0.03,,2024-2025,False,NH,1,False,False
2024-08-31,Arkansas,0.04,0.03,2.78,0.31,3.07,2024-2025,False,AR,6,True,False
2024-08-31,Arizona,0.01,0.01,1.76,0.14,1.9,2024-2025,False,AZ,9,False,False
2024-08-31,New York,0.01,0.01,1.45,0.03,1.48,2024-2025,False,NY,2,False,True
2024-08-31,Ohio,0.01,0.01,2.62,0.04,2.72,2024-2025,False,OH,5,False,False
2024-08-31,Oklahoma,0.01,0.0,2.46,0.12,2.59,2024-2025,False,OK,6,False,False
2024-08-31,Rhode Island,0.0,0.0,1.58,0.04,1.51,2024-2025,False,RI,1,False,False
2024-08-31,Washington,0.0,0.01,2.39,0.07,2.43,2024-2025,False,WA,10,False,False
2024-08-31,Wisconsin,0.0,0.0,2.51,0.07,2.55,2024-2025,False,WI,5,False,False
2024-08-31,West Virginia,0.02,0.01,4.26,0.06,4.29,2024-2025,False,WV,3,False,False
2024-08-31,Pennsylvania,0.01,0.01,1.95,0.04,1.99,2024-2025,False,PA,3,False,False
2024-08-31,North Dakota,0.0,0.0,1.48,0.08,1.54,2024-2025,False,ND,8,False,False
2024-08-31,New Mexico,0.0,0.0,2.58,0.11,2.67,2024-2025,False,NM,6,False,False
2024-08-31,Wyoming,0.06,0.02,1.97,0.08,,2024-2025,False,WY,8,False,False
2024-08-31,Virginia,0.01,0.01,3.44,0.16,3.57,2024-2025,False,VA,3,False,False
2024-08-31,Tennessee,0.05,0.04,2.69,0.21,2.9,2024-2025,False,TN,4,True,False
2024-08-31,Oregon,0.01,0.01,2.4,0.05,2.44,2024-2025,False,OR,10,False,False
2024-08-31,North Carolina,0.01,0.01,3.62,0.78,4.17,2024-2025,False,NC,4,True,False
2024-08-31,New Jersey,0.02,0.02,1.56,0.08,1.65,2024-2025,False,NJ,2,False,False
2024-08-31,Massachusetts,0.01,0.01,2.04,0.08,2.12,2024-2025,False,MA,1,False,False
2024-08-31,Maryland,0.03,0.02,2.52,0.07,2.6,2024-2025,False,MD,3,False,False
2024-08-31,Louisiana,0.02,0.02,2.77,0.11,2.87,2024-2025,False,LA,6,True,False
2024-08-31,Indiana,0.01,0.01,2.83,0.06,2.91,2024-2025,False,IN,5,False,False
2024-08-31,California,0.01,0.01,2.24,0.11,2.3,2024-2025,False,CA,9,False,False
2024-08-31,Alaska,0.03,0.01,2.04,0.31,2.34,2024-2025,False,AK,10,False,False
2024-08-31,Kansas,0.02,0.02,1.94,0.06,2.02,2024-2025,False,KS,7,False,False
2024-08-31,Iowa,0.01,0.02,2.47,0.06,2.53,2024-2025,False,IA,7,False,False
2024-09-07,Ohio,0.01,0.01,2.55,0.05,2.65,2024-2025,False,OH,5,False,False
2024-09-07,Tennessee,0.04,0.04,2.04,0.19,2.23,2024-2025,False,TN,4,True,False
2024-09-07,Wyoming,0.0,0.02,2.84,0.06,,2024-2025,False,WY,8,False,False
2024-09-07,Alaska,0.07,0.04,2.23,0.59,2.82,2024-2025,False,AK,10,False,False
2024-09-07,Georgia,0.04,0.03,1.3,0.08,1.41,2024-2025,False,GA,4,True,False
2024-09-07,Illinois,0.02,0.02,2.27,0.08,2.35,2024-2025,False,IL,5,False,False
2024-09-07,Minnesota,0.0,0.01,2.04,0.09,2.12,2024-2025,False,MN,5,False,True
2024-09-07,Nebraska,0.01,0.01,1.62,0.03,1.66,2024-2025,False,NE,7,False,False
2024-09-07,New Hampshire,0.01,0.01,2.22,0.18,,2024-2025,False,NH,1,False,False
2024-09-07,Virginia,0.03,0.02,2.89,0.14,3.03,2024-2025,False,VA,3,False,False
2024-09-07,Wisconsin,0.0,0.0,2.14,0.05,2.17,2024-2025,False,WI,5,False,False
2024-09-07,West Virginia,0.01,0.01,4.92,0.09,4.93,2024-2025,False,WV,3,False,False
2024-09-07,Washington,0.01,0.01,2.4,0.09,2.46,2024-2025,False,WA,10,False,False
2024-09-07,Utah,0.0,0.0,2.23,0.08,2.29,2024-2025,False,UT,8,False,False
2024-09-07,Rhode Island,0.0,0.0,1.37,0.06,1.36,2024-2025,False,RI,1,False,False
2024-09-07,Pennsylvania,0.01,0.01,1.95,0.05,2.0,2024-2025,False,PA,3,False,False
2024-09-07,Nevada,0.01,0.01,1.73,0.16,1.88,2024-2025,False,NV,9,False,False
2024-09-07,Montana,0.01,0.0,2.15,0.02,2.16,2024-2025,False,MT,8,False,False
2024-09-07,Kentucky,0.02,0.03,3.66,0.15,3.81,2024-2025,False,KY,4,False,False
2024-09-07,Kansas,0.01,0.01,2.04,0.11,2.13,2024-2025,False,KS,7,False,False
2024-09-07,Iowa,0.01,0.02,2.69,0.07,2.74,2024-2025,False,IA,7,False,False
2024-09-07,Indiana,0.01,0.01,2.07,0.06,2.14,2024-2025,False,IN,5,False,False
2024-09-07,Idaho,0.03,0.02,2.49,0.07,2.53,2024-2025,False,ID,10,False,False
2024-09-07,Vermont,0.02,0.01,2.6,0.0,2.62,2024-2025,False,VT,1,False,False
2024-09-07,Texas,0.05,0.04,2.21,0.27,2.49,2024-2025,False,TX,6,False,False
2024-09-07,South Dakota,0.02,0.02,2.21,0.05,,2024-2025,False,SD,8,False,False
2024-09-07,South Carolina,0.02,0.02,2.89,0.12,3.02,2024-2025,False,SC,4,True,False
2024-09-07,Oregon,0.0,0.0,2.67,0.08,2.71,2024-2025,False,OR,10,False,False
2024-09-07,North Carolina,0.01,0.01,3.3,0.81,3.9,2024-2025,False,NC,4,True,False
2024-09-07,New York,0.01,0.01,1.43,0.06,1.49,2024-2025,False,NY,2,False,True
2024-09-07,New Mexico,0.0,0.0,2.12,0.12,2.2,2024-2025,False,NM,6,False,False
2024-09-07,New Jersey,0.02,0.02,1.4,0.09,1.5,2024-2025,False,NJ,2,False,False
2024-09-07,Michigan,0.0,0.01,2.11,0.05,2.18,2024-2025,False,MI,5,False,False
2024-09-07,Massachusetts,0.01,0.01,1.89,0.06,1.94,2024-2025,False,MA,1,False,False
2024-09-07,Maine,0.0,0.0,2.38,0.05,2.38,2024-2025,False,ME,1,False,False
2024-09-07,Hawaii,0.04,0.05,1.92,0.66,2.57,2024-2025,False,HI,9,False,False
2024-09-07,Florida,0.11,0.09,2.02,0.53,2.63,2024-2025,False,FL,4,False,False
2024-09-07,Delaware,0.05,0.03,2.19,0.03,2.27,2024-2025,False,DE,3,False,False
2024-09-07,Connecticut,0.0,0.01,2.11,0.04,2.15,2024-2025,False,CT,1,False,False
2024-09-07,Colorado,0.01,0.01,1.83,0.04,1.86,2024-2025,False,CO,8,False,False
2024-09-07,California,0.01,0.01,1.9,0.12,1.96,2024-2025,False,CA,9,False,False
2024-09-07,Arkansas,0.03,0.03,2.44,0.22,2.61,2024-2025,False,AR,6,True,False
2024-09-07,Alabama,0.05,0.04,2.47,0.18,2.64,2024-2025,False,AL,4,True,False
2024-09-07,Arizona,0.01,0.01,1.65,0.13,1.77,2024-2025,False,AZ,9,False,False
2024-09-07,District of Columbia,0.05,0.04,1.7,0.08,1.8,2024-2025,False,DC,3,False,False
2024-09-07,Louisiana,0.02,0.02,2.11,0.12,2.21,2024-2025,False,LA,6,True,False
2024-09-07,Maryland,0.04,0.03,2.14,0.08,2.25,2024-2025,False,MD,3,False,False
2024-09-07,Mississippi,0.07,0.05,1.91,0.27,2.2,2024-2025,False,MS,4,True,False
2024-09-07,North Dakota,0.0,0.0,1.67,0.01,1.69,2024-2025,False,ND,8,False,False
2024-09-07,Oklahoma,0.02,0.01,1.98,0.18,2.18,2024-2025,False,OK,6,False,False
2024-09-14,Idaho,0.04,0.03,2.41,0.14,2.52,2024-2025,False,ID,10,False,False
2024-09-14,North Carolina,0.01,0.01,2.8,0.9,3.47,2024-2025,False,NC,4,True,False
2024-09-14,Minnesota,0.01,0.01,1.95,0.09,2.03,2024-2025,False,MN,5,False,True
2024-09-14,Louisiana,0.04,0.03,1.28,0.14,1.42,2024-2025,False,LA,6,True,False
2024-09-14,District of Columbia,0.04,0.04,1.48,0.07,1.5,2024-2025,False,DC,3,False,False
2024-09-14,Utah,0.01,0.0,1.87,0.1,1.96,2024-2025,False,UT,8,False,False
2024-09-14,South Carolina,0.03,0.02,2.07,0.19,2.27,2024-2025,False,SC,4,True,False
2024-09-14,Ohio,0.01,0.01,2.38,0.06,2.46,2024-2025,False,OH,5,False,False
2024-09-14,New Jersey,0.03,0.02,1.24,0.09,1.36,2024-2025,False,NJ,2,False,False
2024-09-14,Nevada,0.01,0.01,1.56,0.14,1.67,2024-2025,False,NV,9,False,False
2024-09-14,Nebraska,0.0,0.0,1.24,0.03,1.25,2024-2025,False,NE,7,False,False
2024-09-14,Mississippi,0.05,0.05,1.49,0.27,1.75,2024-2025,False,MS,4,True,False
2024-09-14,Iowa,0.02,0.01,2.53,0.05,2.57,2024-2025,False,IA,7,False,False
2024-09-14,Indiana,0.01,0.01,1.61,0.05,1.67,2024-2025,False,IN,5,False,False
2024-09-14,Florida,0.11,0.1,1.48,0.55,2.12,2024-2025,False,FL,4,False,False
2024-09-14,Connecticut,0.0,0.01,2.23,0.05,2.28,2024-2025,False,CT,1,False,False
